case_id,requested_time_min_s,seaward_distance_m,landward_distance_m,side,zone,rank,point_id,max_displayed_speed_mps,max_frame_index,max_time_s,displayed_frame_count,x_m,y_m,shoreline_distance_m,b0_m,b_current_at_max_m,h_at_max_m,dynamic_wet_at_max,u_at_max_mps,v_at_max_mps,source_topo_id,native_dx_m,native_dy_m,effective_resolution_m,source_precedence_rank,colorbar_fraction_at_max,colorbar_saturated_at_max
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,3,603424,15.3996830175,51,1740,2,75390.3046875,3133594.5,0.960509081338,0.64948280842,-0.295745640993,0.666324853897,true,-12.152718544,-9.45841789246,topo-bathy.tt3,30,30,30,1,0.639114253528,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,4,607630,15.3611796676,67,3600,4,76110.578125,3134975,21.294040899,7.67844290675,-0.123638510704,0.678994059563,true,11.0966882706,10.6221160889,topo-bathy.tt3,30,30,30,1,0.63751629598,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,5,607299,15.2629868726,48,1380,4,76020.5390625,3134855,21.8604742873,1.37110063806,-0.988109141588,0.754054963589,true,-9.15930557251,-12.2092542648,topo-bathy.tt3,30,30,30,1,0.633441120227,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,6,652588,13.6443144442,53,1980,10,83073.171875,3150520.75,4.52702229323,2.99741370018,-2.41196286678,0.92273235321,true,7.60117673874,11.3309059143,topo-bathy.tt3,30,30,30,1,0.56626333354,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,7,658165,12.842996166,45,1020,3,84003.515625,3152411.5,1.26548860569,1.65292578015,-1.26954075694,1.57198882103,true,-11.1289577484,-6.41005849838,topo-bathy.tt3,30,30,30,1,0.533007198808,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,8,607050,12.5823162909,44,900,1,75930.5078125,3134764.75,25.4349772913,5.51513067567,2.27827054262,0.719644725323,true,7.03144311905,10.4342460632,topo-bathy.tt3,30,30,30,1,0.522188520037,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,9,607133,12.5093141382,47,1260,4,75960.5234375,3134795,19.9666083418,3.65706385592,0.131064116955,0.662554204464,true,10.5266637802,6.75812768936,topo-bathy.tt3,30,30,30,1,0.519158800769,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,10,664233,11.8046787612,48,1380,3,84603.7421875,3154482.25,20.1315209287,1.4858397823,-0.277824416757,0.359246015549,true,-10.9722099304,-4.35442876816,topo-bathy.tt3,30,30,30,1,0.489915178516,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,1,603423,18.1589740151,53,1980,5,75360.296875,3133594.5,24.5751757539,-29.1884035161,-0.295745640993,0.655716300011,true,-13.3092651367,-12.3536148071,topo-bathy.tt3,30,30,30,1,0.753629740909,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,2,603093,17.0916339277,61,2940,5,75300.2734375,3133474.5,35.6423195518,-43.1089048073,-1.94541460276,0.9280205369,true,-13.3927307129,-10.6187906265,topo-bathy.tt3,30,30,30,1,0.709333227631,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,3,630453,15.9721977369,44,900,1,80312.140625,3143258,0.398023616233,-0.635147440132,-5.49526143074,0.666486978531,true,-5.4549946785,15.0117998123,topo-bathy.tt3,30,30,30,1,0.662874633346,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,4,607381,15.7858693746,66,3540,2,76020.5390625,3134885,9.59178886192,-2.66426706463,-4.51344549656,1.77571284771,true,15.2738513947,3.98787355423,topo-bathy.tt3,30,30,30,1,0.655141674681,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,5,604418,14.1455877897,50,1620,9,75510.3515625,3133894.5,4.78403581292,-1.91923254081,-0.969398569316,0.912789046764,true,-12.8853645325,-5.83652591705,topo-bathy.tt3,30,30,30,1,0.587067069541,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,6,604417,14.0760814827,53,1980,4,75480.34375,3133894.5,34.774008899,-31.0361409404,-0.969398528337,0.905558466911,true,-12.9450931549,-5.52816724777,topo-bathy.tt3,30,30,30,1,0.584182434096,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,7,650361,13.7432433777,54,2100,3,82442.9375,3149680.5,19.238678497,-3.20236232489,-0.305854156613,0.404668867588,true,4.21216535568,13.0818347931,topo-bathy.tt3,30,30,30,1,0.570369060351,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,8,603506,13.6826304307,54,2100,2,75390.3046875,3133624.5,25.7328568558,-2.25071018682,-20.0242033005,15.6328229904,true,-12.0406532288,-6.49900341034,topo-bathy.tt3,30,30,30,1,0.567853515173,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,9,634836,13.4752106519,55,2220,3,80522.21875,3144218.5,12.9389753364,-9.75572634808,-1.85952073336,0.76992815733,true,-11.9123477936,-6.2989897728,topo-bathy.tt3,30,30,30,1,0.559245225188,false
aqaba_lsd_nc8_angm40,900,1000,500,east,seaward,10,650269,13.2584981844,67,3600,3,82442.9375,3149650.5,2.65581881514,-0.530568015104,-1.97764253616,0.76057612896,true,8.36042976379,10.2903347015,topo-bathy.tt3,30,30,30,1,0.550251272082,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,1,694584,7.3963755071,45,1020,1,60894.9101562,3163965.75,11.7448656013,2.04207063653,-2.81312310696,1.29671406746,true,6.49238491058,3.54334712029,topo-bathy.tt3,30,30,30,1,0.306962747589,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,2,703185,6.14880558743,44,900,1,62485.5,3167237,74.2113097697,-3.95533945799,-3.55804926157,0.884519636631,true,4.15622329712,-4.53140354156,topo-bathy.tt3,30,30,30,1,0.255186375502,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,3,649885,6.14483433307,46,1140,2,54082.3710938,3149530.25,4.23502486988,-0.315035374637,-3.06484401226,0.553749442101,true,5.97628450394,-1.42933988571,topo-bathy.tt3,30,30,30,1,0.255021561378,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,4,690328,5.92718449588,45,1020,1,60954.9296875,3162195,15.9030333319,1.5964412434,-0.804476618767,1.90003633499,true,-3.43955731392,4.82710695267,topo-bathy.tt3,30,30,30,1,0.245988705762,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,5,699490,5.79041946285,46,1140,1,61375.0859375,3165916.5,12.2236035213,-1.09557080319,-0.885996073484,0.374365776777,true,5.78134679794,-0.324016600847,topo-bathy.tt3,30,30,30,1,0.240312713477,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,6,677191,5.63402816423,44,900,1,58283.9375,3158323.75,36.154553365,-1.26812686039,-0.914731293917,1.33984553814,true,-1.16335475445,5.51261091232,topo-bathy.tt3,30,30,30,1,0.23382219624,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,7,673161,5.62279562039,44,900,1,59634.4375,3157543.25,25.9786929133,-0.573117863383,-0.305276870728,2.09991669655,true,-3.46427559853,4.42884016037,topo-bathy.tt3,30,30,30,1,0.233356025679,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,8,633555,5.59504322337,45,1020,1,51951.578125,3143948.25,88.4265707641,-3.5637475102,-3.00514018536,1.11372876167,true,4.25834608078,-3.62918686867,topo-bathy.tt3,30,30,30,1,0.232204251809,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,9,657153,5.56659127683,44,900,1,54982.7070312,3152051.25,5.2174054189,-0.443485289727,0.250602483749,0.440624177456,true,5.55346870422,-0.381999731064,topo-bathy.tt3,30,30,30,1,0.231023445389,false
aqaba_lsd_nc8_angm40,900,1000,500,west,combined_coastal,10,672634,5.51452667196,46,1140,1,59784.4960938,3157423.25,95.1054450547,-2.33025101652,-2.07026290894,3.18325686455,true,-2.23619103432,5.04077911377,topo-bathy.tt3,30,30,30,1,0.228862671622,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,1,694584,7.3963755071,45,1020,1,60894.9101562,3163965.75,11.7448656013,2.04207063653,-2.81312310696,1.29671406746,true,6.49238491058,3.54334712029,topo-bathy.tt3,30,30,30,1,0.306962747589,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,2,690328,5.92718449588,45,1020,1,60954.9296875,3162195,15.9030333319,1.5964412434,-0.804476618767,1.90003633499,true,-3.43955731392,4.82710695267,topo-bathy.tt3,30,30,30,1,0.245988705762,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,3,648406,5.28399541825,45,1020,2,53752.25,3148960.25,5.30249734274,0.280983218576,-1.99985831976,0.293852508068,true,5.22830629349,0.765128016472,topo-bathy.tt3,30,30,30,1,0.219295214295,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,4,626791,5.18659905618,44,900,1,50661.0976562,3142177.75,4.16447503007,0.450022062098,0.488881319761,0.26117387414,true,5.13061523438,0.759998083115,topo-bathy.tt3,30,30,30,1,0.215253091923,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,5,647422,5.00283218403,50,1620,1,53752.25,3148600,26.9705595536,2.34465955935,-0.381679028273,0.64499014616,true,4.99638128281,-0.253976255655,topo-bathy.tt3,30,30,30,1,0.207626439661,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,6,648488,4.93649218754,47,1260,1,53752.25,3148990.25,6.02871040983,0.48124285972,0.605124488473,0.228229388595,true,4.93481874466,-0.128526553512,topo-bathy.tt3,30,30,30,1,0.204873211735,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,7,705617,4.87700049348,44,900,3,62965.6796875,3168077.25,4.88815446071,0.0913146654622,0.34429359436,1.04906260967,true,3.89109182358,-2.94015955925,topo-bathy.tt3,30,30,30,1,0.202404200548,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,8,612752,4.85468989591,51,1740,4,49610.7070312,3136865.75,12.0285214683,0.793343128681,-1.63238251209,0.253501534462,true,4.6404299736,1.42633223534,topo-bathy.tt3,30,30,30,1,0.201478271041,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,9,619206,4.83371823632,48,1380,3,49610.7070312,3139326.5,11.144213141,0.643299252018,0.353229269385,0.235692217946,true,4.81688690186,0.403029233217,topo-bathy.tt3,30,30,30,1,0.200607909843,false
aqaba_lsd_nc8_angm40,900,1000,500,west,landward_inundated,10,685983,4.77818128214,44,900,1,61165.0078125,3160664.5,1.86942673768,0.127720935031,1.84745560586,0.160805597901,true,0.66005563736,-4.7323718071,topo-bathy.tt3,30,30,30,1,0.1983030274,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,1,703185,6.14880558743,44,900,1,62485.5,3167237,74.2113097697,-3.95533945799,-3.55804926157,0.884519636631,true,4.15622329712,-4.53140354156,topo-bathy.tt3,30,30,30,1,0.255186375502,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,2,649885,6.14483433307,46,1140,2,54082.3710938,3149530.25,4.23502486988,-0.315035374637,-3.06484401226,0.553749442101,true,5.97628450394,-1.42933988571,topo-bathy.tt3,30,30,30,1,0.255021561378,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,3,699490,5.79041946285,46,1140,1,61375.0859375,3165916.5,12.2236035213,-1.09557080319,-0.885996073484,0.374365776777,true,5.78134679794,-0.324016600847,topo-bathy.tt3,30,30,30,1,0.240312713477,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,4,677191,5.63402816423,44,900,1,58283.9375,3158323.75,36.154553365,-1.26812686039,-0.914731293917,1.33984553814,true,-1.16335475445,5.51261091232,topo-bathy.tt3,30,30,30,1,0.23382219624,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,5,673161,5.62279562039,44,900,1,59634.4375,3157543.25,25.9786929133,-0.573117863383,-0.305276870728,2.09991669655,true,-3.46427559853,4.42884016037,topo-bathy.tt3,30,30,30,1,0.233356025679,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,6,633555,5.59504322337,45,1020,1,51951.578125,3143948.25,88.4265707641,-3.5637475102,-3.00514018536,1.11372876167,true,4.25834608078,-3.62918686867,topo-bathy.tt3,30,30,30,1,0.232204251809,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,7,657153,5.56659127683,44,900,1,54982.7070312,3152051.25,5.2174054189,-0.443485289727,0.250602483749,0.440624177456,true,5.55346870422,-0.381999731064,topo-bathy.tt3,30,30,30,1,0.231023445389,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,8,672634,5.51452667196,46,1140,1,59784.4960938,3157423.25,95.1054450547,-2.33025101652,-2.07026290894,3.18325686455,true,-2.23619103432,5.04077911377,topo-bathy.tt3,30,30,30,1,0.228862671622,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,9,632876,5.44258708004,45,1020,1,51831.53125,3143798.25,94.0462953494,-4.22039068036,-3.73956859112,1.02949368954,true,3.8219935894,-3.87480568886,topo-bathy.tt3,30,30,30,1,0.22587705052,false
aqaba_lsd_nc8_angm40,900,1000,500,west,seaward,10,676854,5.29516042728,44,900,1,58193.9023438,3158263.5,20.7304872442,-0.799250823168,-0.443778753281,1.49890196323,true,-1.38449323177,5.11095905304,topo-bathy.tt3,30,30,30,1,0.219758582041,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,1,653734,35.0387643355,54,2100,11,83313.2578125,3151031,14.3522295273,-15.2565974382,-3.096968472,0.574825823307,true,12.377366066,32.7798080444,topo-bathy.tt3,30,30,30,1,0.844164177086,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,2,653735,33.1519422692,45,1020,5,83343.265625,3151031,3.47471362921,3.12202569097,-3.096968472,0.548976242542,true,12.0357179642,30.8900108337,topo-bathy.tt3,30,30,30,1,0.798706307006,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,3,742250,27.6873734511,48,1380,15,88355.1328125,3181012,8.59469079178,1.38931069268,-2.82728636265,0.762763619423,true,-25.9438400269,-9.66994380951,topo-bathy.tt3,30,30,30,1,0.667052313865,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,4,678686,21.1756641504,59,2700,2,86974.625,3158683.75,17.6684376468,2.36036501072,-4.45161676407,2.01849007607,true,7.95423936844,19.6249542236,topo-bathy.tt3,30,30,30,1,0.510170305396,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,5,653528,18.9225517718,57,2460,3,83253.234375,3150971,14.2840189202,-14.1423476664,-1.0243473351,0.756697237492,true,-15.3549585342,-11.0584001541,topo-bathy.tt3,30,30,30,1,0.455887661786,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,6,738312,17.4530394263,56,2340,6,87514.8203125,3179811.75,11.5326164482,2.89139683736,-1.18946009874,0.346250295639,true,-15.3231201172,-8.35527229309,topo-bathy.tt3,30,30,30,1,0.420483739777,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,7,653529,17.261978345,52,1860,1,83283.25,3150971,7.38731326278,2.25448340098,-1.0243472904,1.23587703705,true,-12.3280439377,-12.0828485489,topo-bathy.tt3,30,30,30,1,0.415880640224,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,8,996183,17.0704831199,66,3540,8,109543.023438,3266664,38.71755846,-38.3387510275,-0.952277183533,0.348397016525,true,12.5385131836,11.5839147568,topo-bathy.tt3,30,30,30,1,0.41126708115,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,9,676511,16.7388568764,51,1740,3,86404.40625,3158293.75,31.2371270778,-24.4826037173,-2.05233210325,1.52130782604,true,-11.2746868134,-12.372177124,topo-bathy.tt3,30,30,30,1,0.403277444521,false
aqaba_lse_c10_angm40,900,1000,500,east,combined_coastal,10,665483,16.7379383988,64,3300,8,84783.8046875,3155082.5,43.7206574552,-14.7220649337,1.73929986358,0.344009548426,true,-11.4214696884,-12.2355470657,topo-bathy.tt3,30,30,30,1,0.403255316289,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,1,653735,33.1519422692,45,1020,5,83343.265625,3151031,3.47471362921,3.12202569097,-3.096968472,0.548976242542,true,12.0357179642,30.8900108337,topo-bathy.tt3,30,30,30,1,0.798706307006,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,2,742250,27.6873734511,48,1380,15,88355.1328125,3181012,8.59469079178,1.38931069268,-2.82728636265,0.762763619423,true,-25.9438400269,-9.66994380951,topo-bathy.tt3,30,30,30,1,0.667052313865,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,3,678686,21.1756641504,59,2700,2,86974.625,3158683.75,17.6684376468,2.36036501072,-4.45161676407,2.01849007607,true,7.95423936844,19.6249542236,topo-bathy.tt3,30,30,30,1,0.510170305396,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,4,738312,17.4530394263,56,2340,6,87514.8203125,3179811.75,11.5326164482,2.89139683736,-1.18946009874,0.346250295639,true,-15.3231201172,-8.35527229309,topo-bathy.tt3,30,30,30,1,0.420483739777,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,5,653529,17.261978345,52,1860,1,83283.25,3150971,7.38731326278,2.25448340098,-1.0243472904,1.23587703705,true,-12.3280439377,-12.0828485489,topo-bathy.tt3,30,30,30,1,0.415880640224,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,6,681042,15.7806801654,67,3600,6,87574.84375,3159104,10.9039972578,1.97509316051,-0.744032144547,0.598067462444,true,-14.6074771881,-5.97088575363,topo-bathy.tt3,30,30,30,1,0.380192770446,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,7,668677,15.7189754981,50,1620,5,85564.09375,3156252.75,17.9409922855,3.71568529799,-1.10100951791,0.77617007494,true,9.84551620483,12.2536525726,topo-bathy.tt3,30,30,30,1,0.37870616352,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,8,664655,15.3926849571,45,1020,3,84783.8046875,3154812.25,161.920699102,3.23540794071,-3.92126643658,2.54273557663,true,-9.71783924103,-11.9372673035,topo-bathy.tt3,30,30,30,1,0.3708450762,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,9,680871,15.3877700362,52,1860,2,87334.7578125,3159074,9.44200829548,2.52213868718,0.46030831337,0.915052652359,true,-15.2451219559,2.09038829803,topo-bathy.tt3,30,30,30,1,0.370726664484,false
aqaba_lse_c10_angm40,900,1000,500,east,landward_inundated,10,665484,15.3140088582,58,2580,4,84813.8203125,3155082.5,19.948243814,3.9267066379,1.73929986358,0.461621910334,true,-7.40067577362,-13.4070453644,topo-bathy.tt3,30,30,30,1,0.368949588572,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,1,653734,35.0387643355,54,2100,11,83313.2578125,3151031,14.3522295273,-15.2565974382,-3.096968472,0.574825823307,true,12.377366066,32.7798080444,topo-bathy.tt3,30,30,30,1,0.844164177086,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,2,653528,18.9225517718,57,2460,3,83253.234375,3150971,14.2840189202,-14.1423476664,-1.0243473351,0.756697237492,true,-15.3549585342,-11.0584001541,topo-bathy.tt3,30,30,30,1,0.455887661786,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,3,996183,17.0704831199,66,3540,8,109543.023438,3266664,38.71755846,-38.3387510275,-0.952277183533,0.348397016525,true,12.5385131836,11.5839147568,topo-bathy.tt3,30,30,30,1,0.41126708115,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,4,676511,16.7388568764,51,1740,3,86404.40625,3158293.75,31.2371270778,-24.4826037173,-2.05233210325,1.52130782604,true,-11.2746868134,-12.372177124,topo-bathy.tt3,30,30,30,1,0.403277444521,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,5,665483,16.7379383988,64,3300,8,84783.8046875,3155082.5,43.7206574552,-14.7220649337,1.73929986358,0.344009548426,true,-11.4214696884,-12.2355470657,topo-bathy.tt3,30,30,30,1,0.403255316289,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,6,652810,16.6566482626,47,1260,5,83133.1875,3150760.75,13.1413965938,-2.99863725963,-1.88238465786,0.553894519806,true,-13.0930185318,-10.2964458466,topo-bathy.tt3,30,30,30,1,0.401296850511,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,7,681041,16.5345327934,54,2100,2,87544.8359375,3159104,6.36113216523,-5.42963061661,-0.744032159448,0.551669955254,true,-14.7638463974,-7.44443511963,topo-bathy.tt3,30,30,30,1,0.398354808845,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,8,676512,16.3481684973,62,3060,6,86434.421875,3158293.75,1.97175893394,-0.210543844593,-2.05233216286,1.59982252121,true,-11.5085544586,-11.6110200882,topo-bathy.tt3,30,30,30,1,0.393864865616,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,9,669535,16.0473599484,45,1020,6,85504.0703125,3156553,23.7704479582,-2.94090185383,-1.21296840906,0.572798728943,true,15.642408371,-3.58229279518,topo-bathy.tt3,30,30,30,1,0.386617697917,false
aqaba_lse_c10_angm40,900,1000,500,east,seaward,10,731977,15.6174019613,65,3420,3,87244.71875,3177620.75,8.29475585142,-7.58720694217,-4.72838354111,1.66420149803,true,7.80982160568,-13.5244197845,topo-bathy.tt3,30,30,30,1,0.376259024109,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,1,710633,5.62186791555,45,1020,1,64706.328125,3170088,8.33984526804,-0.966976214573,-1.52102279663,0.649142205715,true,5.4871006012,1.22357094288,topo-bathy.tt3,30,30,30,1,0.135443689086,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,2,690046,5.19528445023,48,1380,1,60834.8867188,3162315.25,24.793711216,3.40071307184,-0.313236169517,0.285278707743,true,4.69136333466,2.23205971718,topo-bathy.tt3,30,30,30,1,0.125166315246,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,3,726886,5.19063385084,44,900,1,68277.65625,3175700,11.7238805815,-0.893262821288,-1.01926138997,0.262306839228,true,5.19063138962,0.00505475606769,topo-bathy.tt3,30,30,30,1,0.125054271643,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,4,684194,5.00869027152,44,900,1,61074.9765625,3160214.25,8.947010135,-0.761698152621,-1.08599019051,0.273951768875,true,4.87985134125,-1.12872898579,topo-bathy.tt3,30,30,30,1,0.120670833619,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,5,688512,4.89334818706,44,900,2,61195.0195312,3161775,1.90991938936,0.0692717374768,-0.61578329606,0.618040323257,true,4.78687620163,1.01522052288,topo-bathy.tt3,30,30,30,1,0.117891978323,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,6,690681,4.78343911835,47,1260,1,60804.875,3162555.25,28.3875132737,-1.53899449464,-1.64542639256,1.04027926922,true,4.14717960358,2.38373470306,topo-bathy.tt3,30,30,30,1,0.115244016835,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,7,690752,4.78275296333,46,1140,1,60774.8632812,3162585.25,1.87209746295,-0.168610828491,-0.225825756788,0.386170595884,true,4.50189065933,1.61483943462,topo-bathy.tt3,30,30,30,1,0.115227485788,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,8,690609,4.70389224839,47,1260,1,60804.875,3162525.25,25.0747497148,-1.25163369181,-1.36513602734,1.06115198135,true,4.22016048431,2.07770252228,topo-bathy.tt3,30,30,30,1,0.113327550336,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,9,790041,4.66614006046,49,1500,1,74429.953125,3199409,100.099446477,-3.74794553111,-3.64869457483,0.885023415089,true,0.706429243088,-4.61235523224,topo-bathy.tt3,30,30,30,1,0.112418013563,false
aqaba_lse_c10_angm40,900,1000,500,west,combined_coastal,10,694225,4.61194849947,44,900,1,60924.9179688,3164055.75,5.79229841639,0.127343457847,0.699067592621,0.299595654011,true,4.56272697449,0.672005593777,topo-bathy.tt3,30,30,30,1,0.111112414597,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,1,690046,5.19528445023,48,1380,1,60834.8867188,3162315.25,24.793711216,3.40071307184,-0.313236169517,0.285278707743,true,4.69136333466,2.23205971718,topo-bathy.tt3,30,30,30,1,0.125166315246,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,2,688512,4.89334818706,44,900,2,61195.0195312,3161775,1.90991938936,0.0692717374768,-0.61578329606,0.618040323257,true,4.78687620163,1.01522052288,topo-bathy.tt3,30,30,30,1,0.117891978323,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,3,694225,4.61194849947,44,900,1,60924.9179688,3164055.75,5.79229841639,0.127343457847,0.699067592621,0.299595654011,true,4.56272697449,0.672005593777,topo-bathy.tt3,30,30,30,1,0.111112414597,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,4,680998,4.5680702248,54,2100,2,60774.8632812,3159104,1.91429785181,0.0243339891741,-1.26645436883,0.261567503214,true,4.09735488892,2.01964068413,topo-bathy.tt3,30,30,30,1,0.110055286347,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,5,746960,4.45419579755,45,1020,1,71098.7109375,3182752.75,14.2480045287,1.27060407005,-0.539707325399,0.468680769205,true,4.26969909668,1.26867246628,topo-bathy.tt3,30,30,30,1,0.107311790279,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,6,690128,4.41787219369,49,1500,1,60834.8867188,3162345.25,9.52400671119,0.352865047756,0.0432329177856,0.338065028191,true,3.46044516563,2.74643659592,topo-bathy.tt3,30,30,30,1,0.106436671372,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,7,705011,4.41047491731,45,1020,2,62965.6796875,3168077.25,4.88815446071,0.0913146654622,-1.02117423713,1.06618714333,true,4.19242334366,-1.36962604523,topo-bathy.tt3,30,30,30,1,0.106258454022,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,8,768300,4.40089484116,46,1140,1,72899.3828125,3191005.75,27.8600306088,2.22690708956,-0.242041543126,0.384488999844,true,4.40086698532,-0.0156582389027,topo-bathy.tt3,30,30,30,1,0.10602764802,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,9,743829,4.32763697975,46,1140,2,70408.453125,3181582.25,22.6810510597,1.27635690296,1.45402231812,0.38058385253,true,4.0329618454,-1.56960523129,topo-bathy.tt3,30,30,30,1,0.104262698158,false
aqaba_lse_c10_angm40,900,1000,500,west,landward_inundated,10,834018,4.19110471079,59,2700,19,79621.8828125,3215074.75,0.860570865966,2.34534468628,-0.580422058702,0.350633949041,true,-1.58042967319,-3.88170075417,topo-bathy.tt3,30,30,30,1,0.100973322729,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,1,710633,5.62186791555,45,1020,1,64706.328125,3170088,8.33984526804,-0.966976214573,-1.52102279663,0.649142205715,true,5.4871006012,1.22357094288,topo-bathy.tt3,30,30,30,1,0.135443689086,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,2,726886,5.19063385084,44,900,1,68277.65625,3175700,11.7238805815,-0.893262821288,-1.01926138997,0.262306839228,true,5.19063138962,0.00505475606769,topo-bathy.tt3,30,30,30,1,0.125054271643,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,3,684194,5.00869027152,44,900,1,61074.9765625,3160214.25,8.947010135,-0.761698152621,-1.08599019051,0.273951768875,true,4.87985134125,-1.12872898579,topo-bathy.tt3,30,30,30,1,0.120670833619,false
