side,station_id,source_topo_id,model_grid_spacing_m,native_dx_m,native_dy_m,effective_resolution_m,raw_source_class_value,raw_source_id,raw_source_native_resolution_m,raw_source_multibeam,raw_source_confidence,source_overlap_count,source_precedence_rank,multibeam_coverage,distance_to_raw_source_boundary_m,distance_to_resolution_boundary_m,distance_to_raw_source_boundary_censored
west,west_0173,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,127.495588401,127.495588401,false
west,west_0174,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,180.305990259,180.305990259,false
west,west_0175,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,249.302925706,249.302925706,false
west,west_0176,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,262.383756272,262.383756272,false
west,west_0177,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,97.7846525361,97.7846525361,false
west,west_0178,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,216.455555556,216.455555556,false
west,west_0179,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,216.455555556,216.455555556,false
west,west_0180,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,127.495588401,127.495588401,false
west,west_0181,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,218.653130227,218.653130227,false
west,west_0182,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,276.576763617,276.576763617,false
west,west_0183,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,218.653130227,218.653130227,false
west,west_0184,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,123.688888889,123.688888889,false
west,west_0185,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,185.533333333,185.533333333,false
west,west_0186,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,185.533333333,185.533333333,false
west,west_0187,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,278.3,278.3,false
west,west_0188,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,291.719661006,291.719661006,false
west,west_0189,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0190,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,310.764487262,310.764487262,false
west,west_0191,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,225.117175799,225.117175799,false
west,west_0192,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,235.496628374,235.496628374,false
west,west_0193,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0194,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0195,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0196,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,241.510276089,241.510276089,false
west,west_0197,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0198,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,225.117175799,225.117175799,false
west,west_0199,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,235.496628374,235.496628374,false
west,west_0200,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0201,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0202,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,349.845008363,349.845008363,false
west,west_0203,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,315.34602903,315.34602903,false
west,west_0204,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,216.455555556,216.455555556,false
west,west_0205,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0206,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0207,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0208,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,195.569305072,195.569305072,false
west,west_0209,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,235.496628374,235.496628374,false
west,west_0210,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0211,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,43.7306260454,43.7306260454,false
west,west_0212,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0213,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,92.7666666667,92.7666666667,false
west,west_0214,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,61.8444444444,61.8444444444,false
west,west_0215,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,61.8444444444,61.8444444444,false
west,west_0216,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,69.1441909042,69.1441909042,false
west,west_0217,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0218,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,61.8444444444,61.8444444444,false
west,west_0219,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0220,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,166.52126287,166.52126287,false
west,west_0221,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,166.52126287,166.52126287,false
west,west_0222,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,174.922504182,174.922504182,false
west,west_0223,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,69.1441909042,69.1441909042,false
west,west_0224,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0225,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,43.7306260454,43.7306260454,false
west,west_0226,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,138.288381808,138.288381808,false
west,west_0227,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,111.491657774,111.491657774,false
west,west_0228,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,207.432572713,207.432572713,false
west,west_0229,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,262.383756272,262.383756272,false
west,west_0230,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,222.983315547,222.983315547,false
west,west_0231,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0232,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,123.688888889,123.688888889,false
west,west_0233,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,278.3,278.3,false
west,west_0234,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,127.495588401,127.495588401,false
west,west_0235,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,315.34602903,315.34602903,false
west,west_0236,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0237,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,216.455555556,216.455555556,false
west,west_0238,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,92.7666666667,92.7666666667,false
west,west_0239,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,43.7306260454,43.7306260454,false
west,west_0240,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,218.653130227,218.653130227,false
west,west_0241,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0242,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,43.7306260454,43.7306260454,false
west,west_0243,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0244,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,43.7306260454,43.7306260454,false
west,west_0245,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,235.496628374,235.496628374,false
west,west_0246,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0247,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,188.092534687,188.092534687,false
west,west_0248,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,207.432572713,207.432572713,false
west,west_0249,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,43.7306260454,43.7306260454,false
west,west_0250,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,180.305990259,180.305990259,false
west,west_0251,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,180.305990259,180.305990259,false
west,west_0252,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,293.353957608,293.353957608,false
west,west_0253,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,218.653130227,218.653130227,false
west,west_0254,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,166.52126287,166.52126287,false
west,west_0255,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,69.1441909042,69.1441909042,false
west,west_0256,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,225.117175799,225.117175799,false
west,west_0257,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,127.495588401,127.495588401,false
west,west_0258,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,87.4612520908,87.4612520908,false
west,west_0259,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,318.363763137,318.363763137,false
west,west_0260,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,280.012631549,280.012631549,false
west,west_0261,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,207.432572713,207.432572713,false
west,west_0262,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0263,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0264,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,276.576763617,276.576763617,false
west,west_0265,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0266,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,61.8444444444,61.8444444444,false
west,west_0267,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,276.576763617,276.576763617,false
west,west_0268,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,123.688888889,123.688888889,false
west,west_0269,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,249.302925706,249.302925706,false
west,west_0270,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0271,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,345.720954521,345.720954521,false
west,west_0272,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,43.7306260454,43.7306260454,false
west,west_0273,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,127.495588401,127.495588401,false
west,west_0274,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,278.3,278.3,false
west,west_0275,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,262.383756272,262.383756272,false
west,west_0276,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,43.7306260454,43.7306260454,false
west,west_0277,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,180.305990259,180.305990259,false
west,west_0278,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,216.455555556,216.455555556,false
west,west_0279,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,123.688888889,123.688888889,false
west,west_0280,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,195.569305072,195.569305072,false
west,west_0281,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0282,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,87.4612520908,87.4612520908,false
west,west_0283,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,69.1441909042,69.1441909042,false
west,west_0284,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0285,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0286,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,157.673014515,157.673014515,false
west,west_0287,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,328.707731076,328.707731076,false
west,west_0288,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,197.998830586,197.998830586,false
west,west_0289,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0290,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0291,topo-bathy.tt3,30,30,30,30,1,copernicus_a2_land_core,30,false,high,1,1,false,30.9222222222,30.9222222222,false
west,west_0292,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,123.688888889,123.688888889,false
west,west_0293,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,138.288381808,138.288381808,false
west,west_0294,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,291.719661006,291.719661006,false
west,west_0295,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,111.491657774,111.491657774,false
west,west_0296,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,197.998830586,197.998830586,false
west,west_0297,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0298,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,61.8444444444,61.8444444444,false
west,west_0299,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,185.533333333,185.533333333,false
west,west_0300,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,185.533333333,185.533333333,false
west,west_0301,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,276.576763617,276.576763617,false
west,west_0302,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,185.533333333,185.533333333,false
west,west_0303,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0304,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,216.455555556,216.455555556,false
west,west_0305,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,264.19958248,264.19958248,false
west,west_0306,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,304.548569582,304.548569582,false
west,west_0307,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,276.576763617,276.576763617,false
west,west_0308,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,218.653130227,218.653130227,false
west,west_0309,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,207.432572713,207.432572713,false
west,west_0310,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0311,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,207.432572713,207.432572713,false
west,west_0312,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0313,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,92.7666666667,92.7666666667,false
west,west_0314,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0315,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0316,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,197.998830586,197.998830586,false
west,west_0317,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,61.8444444444,61.8444444444,false
west,west_0318,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0319,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0320,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0321,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0322,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,254.991176802,254.991176802,false
west,west_0323,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,304.548569582,304.548569582,false
west,west_0324,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,197.998830586,197.998830586,false
west,west_0325,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,626.127278703,626.127278703,false
west,west_0326,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,1135.31308414,1135.31308414,false
west,west_0327,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,1545.49254293,1545.49254293,false
west,west_0328,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,1510.13192396,1510.13192396,false
west,west_0329,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,1323.5289084,1323.5289084,false
west,west_0330,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,830.881894862,830.881894862,false
west,west_0331,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,318.363763137,318.363763137,false
west,west_0332,topo-bathy.tt3,30,30,30,30,5,gmrt_core,54,unknown,high,1,1,unknown,154.611111111,154.611111111,false
west,west_0333,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,247.377777778,247.377777778,false
west,west_0334,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,285.088802496,285.088802496,false
west,west_0335,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0336,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,131.191878136,131.191878136,false
west,west_0337,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,254.991176802,254.991176802,false
west,west_0338,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,207.432572713,207.432572713,false
west,west_0339,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,291.719661006,291.719661006,false
west,west_0340,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,195.569305072,195.569305072,false
west,west_0341,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0342,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0343,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,92.7666666667,92.7666666667,false
west,west_0344,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,340.144444444,340.144444444,false
west,west_0345,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,30.9222222222,30.9222222222,false
west,west_0346,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,138.288381808,138.288381808,false
west,west_0347,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,349.845008363,349.845008363,false
west,west_0348,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,349.845008363,349.845008363,false
west,west_0349,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0350,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,87.4612520908,87.4612520908,false
west,west_0351,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,123.688888889,123.688888889,false
west,west_0352,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,254.991176802,254.991176802,false
west,west_0353,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,127.495588401,127.495588401,false
west,west_0354,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,154.611111111,154.611111111,false
west,west_0355,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,391.138610144,391.138610144,false
west,west_0356,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,241.510276089,241.510276089,false
west,west_0357,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,285.088802496,285.088802496,false
west,west_0358,topo-bathy.tt3,30,30,30,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,1,unknown,138.288381808,138.288381808,false
