side,station_id,station_index,alongshore_distance_m,normalized_along_gulf_coordinate,x_m,y_m,shoreline_tangent_x,shoreline_tangent_y,seaward_normal_x,seaward_normal_y,shoreline_curvature,source_topo_id_at_shoreline,native_resolution_m_at_shoreline,effective_resolution_m_at_shoreline,model_grid_spacing_m,source_elevation_at_shoreline_m,raw_source_class_value,raw_source_id,raw_source_class,raw_source_multibeam,raw_source_native_resolution_m,raw_source_confidence,source_overlap_count,distance_to_raw_source_boundary_m,distance_to_raw_source_boundary_censored
east,east_0000,0,0,0,74081.9488967,3129012.6,0.754213645787,0.656629101174,-0.656629101174,0.754213645787,0.00027102573544,topo-bathy.tt3,30,30,30,-0.159476262573,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,111.491657774,false
east,east_0001,1,500,0.00290230300142,74405.9600427,3129294.6887,0.658589543138,0.752502367883,-0.752502367883,0.658589543138,0.000392577310493,topo-bathy.tt3,30,30,30,-0.776811064771,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0002,2,1000,0.00580460600284,74637.4290991,3129647.28996,0.445630487212,0.895216995408,-0.895216995408,0.445630487212,0.000652796950203,topo-bathy.tt3,30,30,30,-0.763758714516,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0003,3,1500,0.00870690900426,74796.7535983,3130079.74503,0.0660976903256,0.997813156525,-0.997813156525,0.0660976903256,0.000417276245281,topo-bathy.tt3,30,30,30,-5.38175499541,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0004,4,2000,0.0116092120057,74693.2058748,3130489.29821,0.0445873896452,0.999005487815,-0.999005487815,0.0445873896452,-8.49379239224e-05,topo-bathy.tt3,30,30,30,2.191140756,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0005,5,2500,0.0145115150071,74835.4879714,3130947.61039,0.150509712358,0.988608530454,-0.988608530454,0.150509712358,-0.000198379324404,topo-bathy.tt3,30,30,30,-0.358103532231,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,43.7306260454,false
east,east_0006,6,3000,0.0174138180085,74838.0567315,3131440.73709,0.240597610607,0.970624948046,-0.970624948046,0.240597610607,-0.000516734211133,topo-bathy.tt3,30,30,30,1.03341836863,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0007,7,3500,0.0203161210099,75059.8774855,3131852.84823,0.61927424996,0.785174759743,-0.785174759743,0.61927424996,1.58986701371e-05,topo-bathy.tt3,30,30,30,-0.38756628045,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0008,8,4000,0.0232184240114,75355.878764,3132097.28108,0.225136207814,0.974327300208,-0.974327300208,0.225136207814,0.00077479029629,topo-bathy.tt3,30,30,30,-1.78903330275,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0009,9,4500,0.0261207270128,75200.1295983,3132459.82062,-0.106768348649,0.994283923096,-0.994283923096,-0.106768348649,7.99096493219e-05,topo-bathy.tt3,30,30,30,-0.357936267368,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,111.491657774,false
east,east_0010,10,5000,0.0290230300142,75267.9162712,3132916.43483,0.146642462623,0.989189561285,-0.989189561285,0.146642462623,-0.000381550776127,topo-bathy.tt3,30,30,30,-0.722318464345,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0011,11,5500,0.0319253330156,75335.5681004,3133373.43289,0.271141278704,0.962539561256,-0.962539561256,0.271141278704,-0.000557516973658,topo-bathy.tt3,30,30,30,0.117113114154,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0012,12,6000,0.034827636017,75517.4845118,3133802.39106,0.647797816925,0.761812305221,-0.761812305221,0.647797816925,-0.000716951812081,topo-bathy.tt3,30,30,30,-0.0693897159794,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0013,13,6500,0.0377299390185,75854.9155487,3133984.18715,0.836864682038,0.547409813537,-0.547409813537,0.836864682038,0.000623660010687,topo-bathy.tt3,30,30,30,-0.668385689431,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0014,14,7000,0.0406322420199,76180.3024382,3134235.95343,0.0809415010254,0.996718853746,-0.996718853746,0.0809415010254,0.00164723465599,topo-bathy.tt3,30,30,30,-0.123046007583,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,197.998830586,false
east,east_0015,15,7500,0.0435345450213,75887.3827122,3134383.98989,-0.609717647533,0.792618691608,-0.792618691608,-0.609717647533,-0.000337460376947,topo-bathy.tt3,30,30,30,-6.24357123766,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0016,16,8000,0.0464368480227,75826.3352813,3134696.10246,0.406381700723,0.913703405552,-0.913703405552,0.406381700723,-0.00143790089786,topo-bathy.tt3,30,30,30,-1.93101393255,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0017,17,8500,0.0493391510241,76177.8478293,3135037.06793,0.704839301974,0.709367012479,-0.709367012479,0.704839301974,-0.000147563337177,topo-bathy.tt3,30,30,30,-2.57455727375,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0018,18,9000,0.0522414540256,76520.9673567,3135395.19668,0.536305595374,0.844023879028,-0.844023879028,0.536305595374,0.000339078907206,topo-bathy.tt3,30,30,30,0.713875830121,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0019,19,9500,0.055143757027,76681.4540727,3135829.63042,0.428758112928,0.903419327112,-0.903419327112,0.428758112928,-9.15595008588e-05,topo-bathy.tt3,30,30,30,2.55975057334,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,131.191878136,false
east,east_0020,20,10000,0.0580460600284,76928.2418281,3136253.34867,0.61122968,0.791453269806,-0.791453269806,0.61122968,-0.000252502850955,topo-bathy.tt3,30,30,30,0.506796110702,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0021,21,10500,0.0609483630298,77262.2648398,3136581.69563,0.640861914173,0.767656177571,-0.767656177571,0.640861914173,0.000249176654792,topo-bathy.tt3,30,30,30,-2.50344347579,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0022,22,11000,0.0638506660312,77500.9849258,3136939.40875,0.397175110667,0.917742846045,-0.917742846045,0.397175110667,0.000368779390831,topo-bathy.tt3,30,30,30,-0.359904873989,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0023,23,11500,0.0667529690327,77616.8994353,3137401.14115,0.321052997588,0.947061229668,-0.947061229668,0.321052997588,1.38599503952e-05,topo-bathy.tt3,30,30,30,-0.333605865554,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,157.673014515,false
east,east_0024,24,12000,0.0696552720341,77810.0871259,3137851.21681,0.384417499879,0.923159350159,-0.923159350159,0.384417499879,-4.68757395066e-05,topo-bathy.tt3,30,30,30,1.95136598562,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,127.495588401,false
east,east_0025,25,12500,0.0725575750355,77986.4222124,3138288.53157,0.365078270817,0.930976829023,-0.930976829023,0.365078270817,-4.83443480811e-05,topo-bathy.tt3,30,30,30,0.345148358145,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0026,26,13000,0.0754598780369,78159.956147,3138743.40891,0.428580516166,0.903503592225,-0.903503592225,0.428580516166,-6.37462578798e-05,topo-bathy.tt3,30,30,30,-0.0219150157523,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,92.7666666667,false
east,east_0027,27,13500,0.0783621810384,78399.1837245,3139158.68664,0.423642862673,0.9058293023,-0.9058293023,0.423642862673,7.8220746383e-05,topo-bathy.tt3,30,30,30,-1.77291284356,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,154.611111111,false
east,east_0028,28,14000,0.0812644840398,78571.5075771,3139623.38443,0.356669373725,0.934230676999,-0.934230676999,0.356669373725,-1.93913512416e-05,topo-bathy.tt3,30,30,30,-3.14910961618,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,92.7666666667,false
east,east_0029,29,14500,0.0841667870412,78750.9724904,3140080.13345,0.441127368479,0.89744450791,-0.89744450791,0.441127368479,-0.000275404964709,topo-bathy.tt3,30,30,30,0.447305393742,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,97.7846525361,false
east,east_0030,30,15000,0.0870690900426,79002.8562153,3140500.93475,0.597279915215,0.802032856485,-0.802032856485,0.597279915215,3.31505588437e-05,topo-bathy.tt3,30,30,30,0.450398893353,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0031,31,15500,0.089971393044,79317.7740352,3140841.23967,0.411139661993,0.911572365935,-0.911572365935,0.411139661993,0.000236248381222,topo-bathy.tt3,30,30,30,-0.368362882329,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,92.7666666667,false
east,east_0032,32,16000,0.0928736960455,79359.0699,3141290.72611,0.392967913384,0.919552183974,-0.919552183974,0.392967913384,-0.000181671565724,topo-bathy.tt3,30,30,30,-0.937515795747,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0033,33,16500,0.0957759990469,79668.6079753,3141662.19758,0.569070878745,0.822288474299,-0.822288474299,0.569070878745,0.000122259147856,topo-bathy.tt3,30,30,30,0.642130544951,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0034,34,17000,0.0986783020483,79898.4603436,3142070.12734,0.277890861333,0.960612653044,-0.960612653044,0.277890861333,0.000406958112462,topo-bathy.tt3,30,30,30,0.384016638349,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0035,35,17500,0.10158060505,79930.7223761,3142568.27419,0.197118008782,0.980379768566,-0.980379768566,0.197118008782,-0.000331143533895,topo-bathy.tt3,30,30,30,1.03441870397,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,111.491657774,false
east,east_0036,36,18000,0.104482908051,80089.2086541,3143018.82699,0.575112226678,0.818074523944,-0.818074523944,0.575112226678,-0.00020686795912,topo-bathy.tt3,30,30,30,-2.64953656113,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0037,37,18500,0.107385211053,80445.4479659,3143300.4511,0.394280999361,0.918989931144,-0.918989931144,0.394280999361,0.000585266264579,topo-bathy.tt3,30,30,30,0.0222408336797,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0038,38,19000,0.110287514054,80341.5907411,3143607.07901,0.0274716041915,0.99962258426,-0.99962258426,0.0274716041915,-3.55497313184e-05,topo-bathy.tt3,30,30,30,3.53951870245,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,61.8444444444,false
east,east_0039,39,19500,0.113189817055,80466.2668629,3144057.9984,0.426694847011,0.904395658733,-0.904395658733,0.426694847011,-0.000359368684851,topo-bathy.tt3,30,30,30,-1.91161208524,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0040,40,20000,0.116092120057,80745.2192741,3144462.58476,0.377267278008,0.926104422268,-0.926104422268,0.377267278008,0.00025878727957,topo-bathy.tt3,30,30,30,2.56618382359,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,61.8444444444,false
east,east_0041,41,20500,0.118994423058,80826.7705584,3144942.95208,0.181043901878,0.983475015236,-0.983475015236,0.181043901878,0.000145337227398,topo-bathy.tt3,30,30,30,-2.35128096243,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0042,42,21000,0.12189672606,80923.3420222,3145430.19135,0.239165694504,0.970978769373,-0.970978769373,0.239165694504,-0.00029841678706,topo-bathy.tt3,30,30,30,1.14125777124,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0043,43,21500,0.124799029061,81063.2371725,3145902.97297,0.46219120315,0.886780295074,-0.886780295074,0.46219120315,-0.000315033197524,topo-bathy.tt3,30,30,30,-2.01170702685,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0044,44,22000,0.127701332062,81364.7511084,3146277.09816,0.528251280172,0.849088090246,-0.849088090246,0.528251280172,0.000111323118629,topo-bathy.tt3,30,30,30,-1.37617809929,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0045,45,22500,0.130603635064,81574.4011911,3146724.59574,0.360814856971,0.932637463857,-0.932637463857,0.360814856971,0.000165376901162,topo-bathy.tt3,30,30,30,-0.273912328408,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0046,46,23000,0.133505938065,81713.0953996,3147177.5016,0.381263655606,0.924466346015,-0.924466346015,0.381263655606,-2.14696134867e-05,topo-bathy.tt3,30,30,30,-5.04689999249,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,127.495588401,false
east,east_0047,47,23500,0.136408241067,81942.6296959,3147617.4552,0.38075353002,0.924676564739,-0.924676564739,0.38075353002,0.000139706147688,topo-bathy.tt3,30,30,30,5.28395646727,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,97.7846525361,false
east,east_0048,48,24000,0.139310544068,82083.763589,3148077.68547,0.24881507894,0.96855100872,-0.96855100872,0.24881507894,-2.85110307221e-05,topo-bathy.tt3,30,30,30,-3.48112525095,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,138.288381808,false
east,east_0049,49,24500,0.14221284707,82181.9311136,3148548.97281,0.406958697623,0.913446560248,-0.913446560248,0.406958697623,-0.000116258489104,topo-bathy.tt3,30,30,30,-0.383426201565,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,97.7846525361,false
east,east_0050,50,25000,0.145115150071,82460.5820799,3148923.48028,0.359484267383,0.933151146119,-0.933151146119,0.359484267383,0.000320910099499,topo-bathy.tt3,30,30,30,0.04373196286,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0051,51,25500,0.148017453072,82497.9049556,3149369.17937,0.0980541936513,0.995181076542,-0.995181076542,0.0980541936513,-0.000118122969511,topo-bathy.tt3,30,30,30,0.163811660064,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0052,52,26000,0.150919756074,82542.9118759,3149759.06978,0.466949664275,0.884283897305,-0.884283897305,0.466949664275,-0.000508796516636,topo-bathy.tt3,30,30,30,-1.53287900136,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0053,53,26500,0.153822059075,82886.2484801,3150104.60323,0.570412939608,0.821358069497,-0.821358069497,0.570412939608,6.22475833318e-05,topo-bathy.tt3,30,30,30,-1.63816064196,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0054,54,27000,0.156724362077,83084.6954823,3150539.20345,0.411036301964,0.911618976584,-0.911618976584,0.411036301964,-0.00021288099351,topo-bathy.tt3,30,30,30,0.038449007888,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0055,55,27500,0.159626665078,83280.2250199,3150978.38613,0.731070448857,0.682301985053,-0.682301985053,0.731070448857,-0.000527430664092,topo-bathy.tt3,30,30,30,-0.360620022178,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0056,56,28000,0.16252896808,83709.318645,3151122.15907,0.814009098974,0.580852121273,-0.580852121273,0.814009098974,0.000586722394259,topo-bathy.tt3,30,30,30,-4.77235065736,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0057,57,28500,0.165431271081,84018.2799267,3151505.03965,0.231060092326,0.972939481023,-0.972939481023,0.231060092326,0.000981482533554,topo-bathy.tt3,30,30,30,-1.74863615586,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0058,58,29000,0.168333574082,83897.9957873,3151916.63395,-0.0304566166795,0.999536089644,-0.999536089644,-0.0304566166795,-0.000284271476314,topo-bathy.tt3,30,30,30,-0.912850933271,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0059,59,29500,0.171235877084,83992.5636698,3152349.00492,0.494655674186,0.869089042616,-0.869089042616,0.494655674186,-0.000505893550382,topo-bathy.tt3,30,30,30,-0.480358362673,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0060,60,30000,0.174138180085,84328.3726785,3152672.7879,0.457722777318,0.889094966314,-0.889094966314,0.457722777318,0.000684539422697,topo-bathy.tt3,30,30,30,-4.73505497254,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0061,61,30500,0.177040483087,84359.6678203,3153062.07945,-0.166324261709,0.986071113037,-0.986071113037,-0.166324261709,0.000378302595519,topo-bathy.tt3,30,30,30,-7.94707839352,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0062,62,31000,0.179942786088,84191.4201394,3153484.72563,0.0969769768055,0.995286625033,-0.995286625033,0.0969769768055,-0.000588370875307,topo-bathy.tt3,30,30,30,-1.4660269328,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0063,63,31500,0.182845089089,84435.3160404,3153838.46643,0.408919790586,0.912570328724,-0.912570328724,0.408919790586,-0.000283034016964,topo-bathy.tt3,30,30,30,-0.659386946126,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0064,64,32000,0.185747392091,84550.7745778,3154286.68289,0.371072435362,0.928603924025,-0.928603924025,0.371072435362,-0.000592067258738,topo-bathy.tt3,30,30,30,-0.736293318272,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0065,65,32500,0.188649695092,84737.7377523,3154595.27281,0.848602107806,0.529031627247,0.529031627247,-0.848602107806,9.01323480055e-05,topo-bathy.tt3,30,30,30,1.36448019089,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0066,66,33000,0.191551998094,85047.8913951,3154596.59318,0.285982214697,0.958234925724,-0.958234925724,0.285982214697,0.0011012935837,topo-bathy.tt3,30,30,30,-1.3138866208,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0067,67,33500,0.194454301095,84860.9121465,3155007.99081,-0.0878429114534,0.996134339789,-0.996134339789,-0.0878429114534,-0.00054744675296,topo-bathy.tt3,30,30,30,4.05484740885,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0068,68,34000,0.197356604097,84973.2362043,3155443.17941,0.742957445507,0.669338654319,-0.669338654319,0.742957445507,-0.000742498735142,topo-bathy.tt3,30,30,30,1.55275460016,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0069,69,34500,0.200258907098,85448.3390242,3155537.21024,0.608796326919,0.793326560963,-0.793326560963,0.608796326919,0.000697395795938,topo-bathy.tt3,30,30,30,-1.33970016467,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0070,70,35000,0.203161210099,85312.2464068,3155884.94587,0.13962456298,0.990204514943,-0.990204514943,0.13962456298,0.000271311904996,topo-bathy.tt3,30,30,30,2.33972729195,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0071,71,35500,0.206063513101,85552.1890104,3156273.70475,0.373918629061,0.927461513402,-0.927461513402,0.373918629061,-0.000122031447677,topo-bathy.tt3,30,30,30,-12.1195193853,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0072,72,36000,0.208965816102,85637.0054091,3156690.47266,0.259122635797,0.965844428269,-0.965844428269,0.259122635797,5.50003675444e-05,topo-bathy.tt3,30,30,30,-9.53791859417,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0073,73,36500,0.211868119104,85781.3605135,3157127.9104,0.322368202372,0.946614357645,-0.946614357645,0.322368202372,-0.000318856697067,topo-bathy.tt3,30,30,30,-2.72423253725,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0074,74,37000,0.214770422105,85944.776502,3157594.22351,0.548835380586,0.835930454653,-0.835930454653,0.548835380586,-0.000295085817278,topo-bathy.tt3,30,30,30,-0.327395897358,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,111.491657774,false
east,east_0075,75,37500,0.217672725107,86300.4622449,3157918.55358,0.583730784366,0.811947271308,-0.811947271308,0.583730784366,-3.16887789323e-05,topo-bathy.tt3,30,30,30,-2.42587208183,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0076,76,38000,0.220575028108,86473.8442771,3158330.13662,0.575045021461,0.818121765566,-0.818121765566,0.575045021461,-0.000269609651481,topo-bathy.tt3,30,30,30,2.18113251508,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,111.491657774,false
east,east_0077,77,38500,0.223477331109,86826.731614,3158667.28178,0.778909861257,0.627135892798,-0.627135892798,0.778909861257,-0.00034431464501,topo-bathy.tt3,30,30,30,-0.446197087552,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0078,78,39000,0.226379634111,87085.9676288,3158822.98508,0.817452246563,0.5759963755,-0.5759963755,0.817452246563,-0.00012599031582,topo-bathy.tt3,30,30,30,-0.795795846634,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0079,79,39500,0.229281937112,87398.4633561,3159070.13762,0.851540177073,0.524289354108,-0.524289354108,0.851540177073,1.61898850618e-05,topo-bathy.tt3,30,30,30,-3.43613011164,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,43.7306260454,false
east,east_0080,80,40000,0.232184240114,87790.4694823,3159256.74361,0.808020208986,0.589154769029,-0.589154769029,0.808020208986,0.000466992639776,topo-bathy.tt3,30,30,30,0.239584453512,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0081,81,40500,0.235086543115,88072.5387368,3159561.6287,0.52432594745,0.851517645637,-0.851517645637,0.52432594745,0.000935326670803,topo-bathy.tt3,30,30,30,-3.00429666539,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0082,82,41000,0.237988846116,88184.9146842,3159897.33188,0.00545723931168,0.999985109159,-0.999985109159,0.00545723931168,0.000482371208348,topo-bathy.tt3,30,30,30,-10.6047501097,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0083,83,41500,0.240891149118,88076.9146172,3160363.46548,0.0694960591982,0.997582226063,-0.997582226063,0.0694960591982,-0.000427204762851,topo-bathy.tt3,30,30,30,-2.85443264417,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0084,84,42000,0.243793452119,88246.6608816,3160783.6686,0.419289015929,0.907852808071,-0.907852808071,0.419289015929,-0.000455156081112,topo-bathy.tt3,30,30,30,2.21398774393,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,43.7306260454,false
east,east_0085,85,42500,0.246695755121,88473.9484739,3161223.13098,0.500960484512,0.865470157173,-0.865470157173,0.500960484512,-0.000162698027207,topo-bathy.tt3,30,30,30,-1.07142137068,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0086,86,43000,0.249598058122,88724.4684034,3161609.1392,0.560806898374,0.827946630367,-0.827946630367,0.560806898374,-0.000131201497205,topo-bathy.tt3,30,30,30,-4.45655302691,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,43.7306260454,false
east,east_0087,87,43500,0.252500361124,88999.4233599,3161998.91524,0.609880427131,0.792493447671,-0.792493447671,0.609880427131,0.000234868557111,topo-bathy.tt3,30,30,30,-5.48921397816,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,43.7306260454,false
east,east_0088,88,44000,0.255402664125,89305.3075392,3162363.89568,0.352734183383,0.935723568087,-0.935723568087,0.352734183383,0.000636529180938,topo-bathy.tt3,30,30,30,-0.111013162103,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,87.4612520908,false
east,east_0089,89,44500,0.258304967126,89312.4984504,3162829.43225,0.0193793061743,0.999812203612,-0.999812203612,0.0193793061743,0.000366172730572,topo-bathy.tt3,30,30,30,1.30024226686,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,69.1441909042,false
east,east_0090,90,45000,0.261207270128,89324.017333,3163329.16658,-0.00568120066471,0.999983861849,-0.999983861849,-0.00568120066471,-5.62191539127e-05,topo-bathy.tt3,30,30,30,0.35506095868,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,61.8444444444,false
east,east_0091,91,45500,0.264109573129,89306.8531976,3163823.08871,0.075527681273,0.997143705472,-0.997143705472,0.075527681273,-3.41760463274e-05,topo-bathy.tt3,30,30,30,0.171391611179,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0092,92,46000,0.267011876131,89397.8550411,3164303.99865,0.0284909591755,0.999594050225,-0.999594050225,0.0284909591755,0.000203935585076,topo-bathy.tt3,30,30,30,-0.469353577215,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0093,93,46500,0.269914179132,89334.5139828,3164793.55644,-0.127983917421,0.991776243354,-0.991776243354,-0.127983917421,0.00024765706903,topo-bathy.tt3,30,30,30,-3.43754594991,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0094,94,47000,0.272816482134,89271.3152218,3165284.58425,-0.217411992344,0.976079927867,-0.976079927867,-0.217411992344,0.000106121007206,topo-bathy.tt3,30,30,30,2.35994716413,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0095,95,47500,0.275718785135,89120.1055452,3165756.15178,-0.232314797124,0.972640650517,-0.972640650517,-0.232314797124,-5.96512583476e-05,topo-bathy.tt3,30,30,30,-8.05266368479,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,30.9222222222,false
east,east_0096,96,48000,0.278621088136,89043.9054693,3166236.68877,-0.158835429081,0.987305072644,-0.987305072644,-0.158835429081,-4.84959847888e-05,topo-bathy.tt3,30,30,30,-4.62870345217,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
east,east_0097,97,48500,0.281523391138,88970.3047659,3166687.29838,-0.184890985509,0.982759036325,-0.982759036325,-0.184890985509,0.000167963308432,topo-bathy.tt3,30,30,30,-2.70049342699,1,copernicus_a2_land_core,land/a2 core,false,30,high,1,43.7306260454,false
east,east_0098,98,49000,0.284425694139,88867.9001312,3167172.21755,-0.321652582027,0.946857759368,-0.946857759368,-0.321652582027,0.000178240858774,topo-bathy.tt3,30,30,30,-2.71014685414,3,gmrt_shore_blend,blend to GMRT,unknown,54,mixed_blend,2,30.9222222222,false
