side,station_id,alongshore_distance_m,normalized_along_gulf_coordinate,x_m,y_m,representation,common_scale_m,shoreline_curvature,channel_axis_orientation_deg,source_topo_id,native_resolution_m,effective_resolution_m,model_grid_spacing_m,raw_source_class_value,raw_source_id,raw_source_class,raw_source_native_resolution_m,raw_source_multibeam,raw_source_confidence,source_overlap_count,distance_to_raw_source_boundary_m,distance_to_raw_source_boundary_censored,multibeam_coverage,distance_to_resolution_boundary_m,depth_at_100m_offshore,depth_at_250m_offshore,depth_at_500m_offshore,depth_at_1000m_offshore,depth_at_2000m_offshore,distance_to_5m_isobath,distance_to_10m_isobath,distance_to_20m_isobath,distance_to_50m_isobath,distance_to_100m_isobath,mean_abs_slope_0_250m,slope_angle_0_250m_deg,mean_abs_slope_250_500m,slope_angle_250_500m_deg,mean_abs_slope_500_1000m,slope_angle_500_1000m_deg,mean_abs_slope_1000_2000m,slope_angle_1000_2000m_deg,isobath_spacing_5_10m,isobath_spacing_10_20m,isobath_spacing_20_50m,isobath_spacing_50_100m,channel_anomaly_100m,channel_anomaly_250m,channel_anomaly_500m,channel_anomaly_1000m,integrated_positive_channel_anomaly_0_1000m,max_positive_channel_anomaly_0_1000m,contiguous_positive_channel_run_length_m,channel_persistence_scale_count
east,east_0250,125000,0.725575750355,100390.383924,3231859.11484,common,250,0.00076278939649,83.5956984285,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,28.27509788,68.4386717903,135.5624252,242.670751321,225.364240392,5.88352453504,20.1978588717,48.8265275449,188.650876938,366.662357327,0.261975152601,14.6801672741,0.268495013641,15.0291743575,0.21421665224,12.0909737801,0.0173065109289,0.991491053308,14.3143343366,28.6286686732,139.824349393,178.01148039,-9.34813055475,-1.07328040208,0,-14.2497328652,0,0,0,0
east,east_0250,125000,0.725575750355,100390.383924,3231859.11484,common,500,0.00076278939649,83.5956984285,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,48.9811147155,68.6256341704,135.962354123,233.587227991,238.476314325,2.60607212197,8.94652119071,21.6274193282,107.773018856,370.060783615,0.262723002121,14.7202566603,0.269346879809,15.0746909977,0.195249747737,11.0479936613,0.00488908633396,0.280121780693,6.34044906874,12.6808981375,86.1455995273,262.28776476,-4.12319087129,-1.42352842307,0,-26.6043921487,0,0,0,0
east,east_0250,125000,0.725575750355,100390.383924,3231859.11484,common,1000,0.00076278939649,83.5956984285,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,82.2816187482,102.310086547,132.820292317,217.875475883,242.083785439,1.41842496428,4.86938519213,11.7713056478,32.477067015,232.41782729,0.397460811627,21.6758818659,0.122040823082,6.95801608697,0.170110367132,9.65419115681,0.0242083095559,1.38676310843,3.45096022786,6.90192045571,20.7057613671,199.940760275,-0.529519005285,-1.29310960353,-3.20005970732,-39.6923952184,0,0,0,0
east,east_0251,125500,0.728478053357,100356.338855,3232344.14939,common,250,-0.00015843385276,93.771680159,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,58.2894289086,118.802042512,218.808084962,280.538904781,286.255950228,6.12059938749,11.2137211239,21.3999645966,59.4145315859,198.895910636,0.479242935775,25.6057413622,0.400024169799,21.8026032932,0.123461639638,7.03821444832,0.00571704544712,0.327559006723,5.09312173637,10.1862434727,38.0145669893,139.481379051,16.9662700903,24.7525805902,9.13323614122,0,9647.94992778,24.7525805902,400,4
east,east_0251,125500,0.728478053357,100356.338855,3232344.14939,common,500,-0.00015843385276,93.771680159,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,87.9959438694,119.335014282,212.188511713,286.454851388,301.762100978,3.80441712825,6.97017890148,13.3017024479,32.2962730873,156.893961818,0.481374822854,25.7049925673,0.371413989727,20.3757010276,0.14853267935,8.44852666292,0.0153072495896,0.876972306702,3.16576177322,6.33152354645,18.9945706393,124.597688731,20.181467926,20.0821632107,22.0545701659,0,13800.5065488,22.0545701659,400,4
east,east_0251,125500,0.728478053357,100356.338855,3232344.14939,common,1000,-0.00015843385276,93.771680159,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,138.308305828,164.095048337,187.562528853,285.564195095,310.857012349,2.31107416869,4.23418354698,8.08040230358,19.6190585734,38.8501523564,0.660414959074,33.4413693242,0.0938699220646,5.36263613134,0.196003332484,11.0895794092,0.0252928172544,1.44886277467,1.9231093783,3.8462187566,11.5386562698,19.231093783,15.9321480088,20.4644763923,10.0341220764,0,9050.60215776,20.4644763923,400,4
east,east_0252,126000,0.731380356358,100329.194308,3232787.30627,common,250,-0.000453623251755,74.5181073333,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,71.7679519909,157.674121661,267.164163055,349.40848647,591.34655544,5.86749583788,10.1236323775,18.6359054566,44.1727246941,144.447705429,0.638268420877,32.5488045167,0.437960165578,23.6515037601,0.164488646829,9.34086088533,0.24193806897,13.6006824417,4.25613653958,8.51227307916,25.5368192375,100.274980734,30.4447931727,63.6246597388,57.4893142347,31.3553317003,44405.6171988,63.6246597388,900,4
east,east_0252,126000,0.731380356358,100329.194308,3232787.30627,common,500,-0.000453623251755,74.5181073333,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,113.559371233,152.619991068,238.980359436,348.730873162,577.588360929,3.38954496354,5.8482371502,10.7656215235,25.5177746435,50.7729691119,0.618051898507,31.7182169371,0.34544147347,19.0570353897,0.219501027452,12.3801464817,0.228857487766,12.8905767986,2.45869218666,4.91738437332,14.75215312,25.2551944685,45.7448952894,53.3671399972,47.4302986976,31.9245448795,39871.7933776,53.3671399972,900,4
east,east_0252,126000,0.731380356358,100329.194308,3232787.30627,common,1000,-0.000453623251755,74.5181073333,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,172.638137318,186.726482109,218.132501597,357.973344285,552.185514544,2.08073793998,3.59005384242,6.6086856473,15.664581062,30.7577400864,0.754477862671,37.0337451134,0.125624077949,7.16022056483,0.279681685376,15.6253328895,0.194212170259,10.9907168022,1.50931590244,3.01863180488,9.05589541465,15.0931590244,50.2619794992,43.0959101647,37.1030635231,31.1554164585,34091.3334312,50.2619794992,900,4
east,east_0253,126500,0.734282659359,100593.890246,3233201.78445,common,250,0.000110129685312,67.7809823444,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,41.3231588182,94.049461922,209.674848821,318.053154769,589.519197758,5.98939579354,13.8616710025,29.6062214205,124.020444304,265.20624816,0.371414276572,20.3757154703,0.462501547595,24.8206143812,0.216756611898,12.2300449868,0.271466042988,15.1878368849,7.87227520898,15.744550418,94.414222884,141.185803856,0,0,0,-16.1492786291,0,0,0,0
east,east_0253,126500,0.734282659359,100593.890246,3233201.78445,common,500,0.000110129685312,67.7809823444,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,67.8144759434,99.2528510711,190.133941548,316.806328283,573.162508489,3.31933636833,7.68216866453,16.4078332569,42.5848270341,251.745264722,0.392227833168,21.4164937021,0.363524361906,19.9774385487,0.25334477347,14.2164694138,0.256356180206,14.3784873525,4.36283229619,8.72566459239,26.1769937772,209.160437688,0,0,-1.41611919079,-19.4294745614,0,0,0,0
east,east_0253,126500,0.734282659359,100593.890246,3233201.78445,common,1000,0.000110129685312,67.7809823444,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,122.376157819,143.630571945,177.528406777,326.817927826,540.082542546,1.73692701564,4.01988976454,8.58581526234,22.2835917557,45.1132192447,0.569738716662,29.6718396166,0.135591339328,7.72171997183,0.298579042099,16.6245224933,0.21326461472,12.0388091937,2.2829627489,4.5659254978,13.6977764934,22.829627489,0,0,-3.50103129689,-17.2814340123,0,0,0,0
east,east_0254,127000,0.737184962361,100690.070388,3233670.76776,common,250,0.000478380590832,80.8280735008,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,32.1644734988,82.5681934159,207.397652636,334.202433399,593.805394497,5.88019629752,17.3784251629,40.3748828938,156.570482448,293.466369552,0.320500777239,17.770695074,0.499317836881,26.5337745918,0.253609561525,14.2307247375,0.259602961098,14.5529059206,11.4982288654,22.9964577309,116.195599555,136.895887103,-9.15868531942,-11.4812685061,-2.27719618445,-15.2060530712,0,0,0,1
east,east_0254,127000,0.737184962361,100690.070388,3233670.76776,common,500,0.000478380590832,80.8280735008,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,57.6259945545,91.2614674019,191.550060738,336.235802844,577.877640529,2.77652221036,8.20577766533,19.0642885753,58.2647986062,269.728731776,0.355273873183,19.5587966731,0.401154373346,21.8584046427,0.289371484212,16.1389357397,0.241641837684,13.5846471034,5.42925545497,10.8585109099,39.2005100309,211.46393317,-10.188481389,-7.99138366925,0,-12.495070318,0,0,0,1
east,east_0254,127000,0.737184962361,100690.070388,3233670.76776,common,1000,0.000478380590832,80.8280735008,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,115.230478432,141.742064726,181.029438074,344.099361838,550.674134367,1.25690572469,3.7146790631,8.63022573994,23.3768657704,47.9545991546,0.55719626248,29.126388516,0.15714949339,8.93096116596,0.32613984753,18.0632110618,0.206574772528,11.6716882615,2.45777333842,4.91554667683,14.7466400305,24.5777333842,-7.14567938722,-1.88850721865,0,-6.2371248348,0,0,0,1
east,east_0255,127500,0.740087265362,100744.723017,3234135.95405,common,250,5.11213007407e-05,95.1901712001,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,20.8724843403,60.5905047772,183.634803986,360.96704264,585.974824206,10.8947681147,29.9091800393,92.1952350044,215.711200608,349.402832417,0.233821503796,13.1605453577,0.492177196836,26.2053594845,0.354664477308,19.5277880455,0.225007781566,12.6808078584,19.0144119246,62.2860549651,123.515965604,133.691631809,-11.2919891585,-28.754941797,-23.76284865,0,0,0,0,0
east,east_0255,127500,0.740087265362,100744.723017,3234135.95405,common,500,5.11213007407e-05,95.1901712001,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,41.7309611225,71.90024471,170.876013227,356.114505432,569.420781315,4.5019722892,12.3591707793,28.0735677594,147.258191438,319.849121942,0.279060463528,15.5923163793,0.395903074068,21.5987649398,0.370476984411,20.3285083219,0.213306275883,12.0410923406,7.85719849005,15.7143969801,119.184623679,172.590930504,-20.1802676538,-24.9391066319,-19.2579283205,0,0,0,0,0
east,east_0255,127500,0.740087265362,100744.723017,3234135.95405,common,1000,5.11213007407e-05,95.1901712001,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,96.3093622239,123.99991045,170.636346653,350.336486673,541.955437691,1.74635710289,4.7942377895,10.8899991627,29.1772832824,120.15680363,0.487459126487,25.9873413642,0.186545744811,10.5668282451,0.359400280041,19.768451436,0.191618951018,10.8474675755,3.04788068661,6.09576137322,18.2872841197,90.9795203472,-18.9211162082,-17.742154276,-10.393091421,0,0,0,0,0
east,east_0256,128000,0.742989568364,100606.924336,3234586.12875,common,250,-0.00030285242859,83.7571082765,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,56.1711760814,131.042805778,219.088958081,441.697919991,763.186382013,0,5.53301346095,18.2428171509,72.4126874808,190.845148617,0.501584595013,26.6376376153,0.352184609212,19.4014792052,0.44521792382,23.9994854151,0.321488462022,17.8219990093,5.53301346095,12.70980369,54.1698703299,118.432461136,24.0067025826,41.6973592037,11.6913054447,40.1866303455,24570.8716626,41.6973592037,900,4
east,east_0256,128000,0.742989568364,100606.924336,3234586.12875,common,500,-0.00030285242859,83.7571082765,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,94.6357785336,131.195566789,219.998486762,437.816971517,749.032649012,0,2.89844411525,9.55641738263,29.5303371848,118.448808138,0.502195639057,26.6656034442,0.355211679891,19.5556325625,0.435636969511,23.5397216847,0.311215677495,17.2869607065,2.89844411525,6.65797326739,19.9739198022,88.9184709532,32.7245497572,34.3562154472,28.4484260235,38.5310891509,29626.5163677,38.5310891509,900,4
east,east_0256,128000,0.742989568364,100606.924336,3234586.12875,common,1000,-0.00030285242859,83.7571082765,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,142.502386052,168.802452174,221.25177663,435.01663856,728.36154147,0,1.66924757621,5.50365158648,17.0068636173,36.1788836686,0.652623180597,33.1293980097,0.209797297823,11.8486552319,0.42752972386,23.1481477273,0.29334490291,16.3487819145,1.66924757621,3.83440401027,11.5032120308,19.1720200513,27.2719076197,27.0603874482,31.4638636494,35.826144919,28212.9556594,35.826144919,900,4
east,east_0257,128500,0.745891871365,100833.674132,3234949.09305,common,250,-0.000144048989777,77.8380052266,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,31.6885673924,89.3454465743,186.289666729,401.511289645,799.227360987,9.08045509066,20.0652778334,42.0349233188,152.626621026,272.748335592,0.353914515688,19.4896104968,0.387776880617,21.195141201,0.430443245834,23.2891344919,0.397716071342,21.6885108273,10.9848227427,21.9696454854,110.591697707,120.121714566,-2.610829447,-13.6638938159,-32.7992913523,-40.1866303455,0,0,0,1
east,east_0257,128500,0.745891871365,100833.674132,3234949.09305,common,500,-0.000144048989777,77.8380052266,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,61.9112287763,96.839351342,184.292343189,399.285882366,773.509909311,4.10507706015,9.07107748641,19.0030783389,48.7990808965,259.145567675,0.383890134759,21.0013033415,0.349811967388,19.2804479059,0.429987078355,23.2670799816,0.374224026945,20.5170566655,4.96600042626,9.93200085253,29.7960025576,210.346486779,-8.56295345614,-21.5841341783,-21.877084898,-38.5310891509,0,0,0,1
east,east_0257,128500,0.745891871365,100833.674132,3234949.09305,common,1000,-0.000144048989777,77.8380052266,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,109.749089527,136.603663252,189.787912981,399.190493641,730.604886554,1.99065707771,4.39879796072,9.21507972675,23.6639250248,47.745333855,0.542947382401,28.4996319556,0.212736998912,12.0098910332,0.418805161321,22.7241870923,0.331414392914,18.335939455,2.40814088301,4.81628176603,14.4488452981,24.0814088301,-19.4594023351,-15.8563800695,-27.001901342,-35.826144919,0,0,0,1
east,east_0258,129000,0.748794174366,100782.652631,3235401.52247,common,250,-0.000399415110918,75.5037091191,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,81.7467413041,181.2670839,221.350497008,464.084491847,898.86039637,3.97604336988,7.75891859916,15.3246690577,38.0219204333,125.250936217,0.726089612429,35.9830117473,0.160333652432,9.10891564984,0.485467989677,25.8950888883,0.434775904523,23.4982426228,3.78287522927,7.56575045855,22.6972513756,87.2290157841,25.5755652227,50.2242781225,0,22.3865718559,17559.6659802,50.2242781225,150,4
east,east_0258,129000,0.748794174366,100782.652631,3235401.52247,common,500,-0.000399415110918,75.5037091191,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,131.786441978,155.937729461,247.865890956,478.906932297,882.44368916,2.27448089775,4.43846067542,8.76642023075,21.7502988967,43.3900966734,0.624772194672,31.9959963351,0.36771264598,20.189113356,0.462082082682,24.8008127025,0.403536756863,21.9758868841,2.16397977767,4.32795955533,12.983878666,21.6397977767,37.1506634447,24.742162672,31.8715543924,41.0899607801,29959.055385,41.0899607801,900,4
east,east_0258,129000,0.748794174366,100782.652631,3235401.52247,common,1000,-0.000399415110918,75.5037091191,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,166.234155451,195.95365669,253.479570645,474.244926603,839.219320152,1.63767573752,3.19578826416,6.31201331743,15.6606884772,31.2418137436,0.784835903587,38.1260959329,0.230103655818,12.9584050361,0.441530711916,23.8229310076,0.36497439355,20.050787475,1.55811252663,3.11622505327,9.34867515981,15.5811252663,23.7317693996,27.1512045158,36.6897563221,39.2282880427,30775.8542396,39.2282880427,900,4
east,east_0259,129500,0.751696477368,101055.117001,3235805.57782,common,250,-0.000770361137765,54.9532050972,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,34.2993968394,103.00934039,223.18338727,492.145857937,832.522380353,7.85861479193,18.4134787328,39.5232066146,140.740476423,244.311694495,0.406928344213,22.1428009292,0.48069618752,25.673416237,0.537924941334,28.2769161942,0.340376522416,18.7973687094,10.5548639409,21.1097278818,101.217269808,103.571218073,0,0,1.83289026163,90.6345682918,23345.9759211,90.6345682918,500,4
east,east_0259,129500,0.751696477368,101055.117001,3235805.57782,common,500,-0.000770361137765,54.9532050972,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,70.4741822325,118.42348552,206.169428087,477.08486831,814.57751731,3.34785304647,7.84433675705,16.8373041782,43.8162064417,195.282149109,0.468584924733,25.1070801021,0.350983770266,19.3402454043,0.541830880446,28.4502025452,0.337492649,18.6491606413,4.49648371058,8.99296742115,26.9789022635,151.465942668,0,0,0,77.7989859436,19449.7464859,77.7989859436,0,4
east,east_0259,129500,0.751696477368,101055.117001,3235805.57782,common,1000,-0.000770361137765,54.9532050972,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,129.208491862,152.460043322,216.789814323,463.923788427,779.240838526,1.52140805787,3.56480316943,7.65159339254,19.9119640619,40.3459151774,0.60473115594,31.1626606136,0.257319084002,14.4302435462,0.49426794821,26.3017113357,0.315317050098,17.500951676,2.04339511155,4.08679022311,12.2603706693,20.4339511155,0,0,16.7045577671,64.7332947866,22447.5328593,64.7332947866,500,4
east,east_0260,130000,0.754598780369,101325.41132,3236175.31637,common,250,-0.000318092646821,31.3652672243,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,65.5809200604,142.6957267,231.658350536,351.260275266,659.122719158,5.61004583256,10.2087278249,19.4060918095,46.9981837635,162.87724996,0.575181401159,29.906712233,0.355850495345,19.5881266608,0.23920384946,13.452593814,0.307862443892,17.1116335516,4.59868199232,9.19736398464,27.5920919539,115.879066196,31.281523221,39.6863863098,10.3078535278,0,14148.8365765,39.6863863098,400,4
east,east_0260,130000,0.754598780369,101325.41132,3236175.31637,common,500,-0.000318092646821,31.3652672243,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,104.221855617,140.633542169,215.994336564,353.475860168,640.941195783,3.31717170856,6.03633270241,11.4746546901,27.7896206532,84.2248573714,0.566932663035,29.5503170429,0.30144317758,16.7750746057,0.274963047209,15.37428285,0.287465335614,16.0381087983,2.71916099385,5.4383219877,16.3149659631,56.4352367182,33.747673385,22.2100566487,9.82490847702,0,10657.4275125,33.747673385,400,4
east,east_0260,130000,0.754598780369,101325.41132,3236175.31637,common,1000,-0.000318092646821,31.3652672243,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,153.235892125,168.990143907,200.085256555,367.156707933,613.929533685,2.05981840707,3.74829834088,7.12525820851,17.2561378114,34.1409371495,0.680359069986,34.2297678873,0.124380450596,7.09006223824,0.334142902754,18.4766850989,0.246772825752,13.8620849694,1.68847993381,3.37695986763,10.1308796029,16.8847993381,24.0274002624,16.5301005845,0,0,5108.07513658,24.0274002624,150,4
east,east_0261,130500,0.757501083371,101812.912537,3236267.50789,common,250,0.0010522075335,36.7278389402,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,31.6233351683,66.1772714605,135.392752424,249.099702287,556.499011825,8.11035403176,18.0271683275,37.860796919,176.898392131,378.170386421,0.261065858874,14.6314036716,0.276861923854,15.4753838586,0.227413899727,12.8119571381,0.307399309538,17.0873920455,9.91681429575,19.8336285915,139.037595212,201.271994291,-2.67606167112,-36.8320689297,-76.7311511202,-102.160572979,0,0,0,0
east,east_0261,130500,0.757501083371,101812.912537,3236267.50789,common,500,0.0010522075335,36.7278389402,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,48.9946740958,68.4742528705,141.585101223,264.177332725,538.240777206,4.86689213989,10.8178118358,22.7196512277,107.810573441,368.381551906,0.270253784514,15.1231270402,0.29244339341,16.3012102562,0.245184463003,13.7762707342,0.274063444481,15.3263514075,5.95091969595,11.9018393919,85.0909222133,260.570978465,-21.4795081367,-49.9492326497,-64.5843268638,-89.2985274435,0,0,0,0
east,east_0261,130500,0.757501083371,101812.912537,3236267.50789,common,1000,0.0010522075335,36.7278389402,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,82.224704222,107.222049331,149.205743029,281.538890162,511.427864812,2.75460964864,6.12276746714,12.8590831041,33.0680300151,209.189262001,0.425244970356,23.0373793815,0.167934774794,9.53300117218,0.264666294265,14.8243602453,0.22988897465,12.9467226877,3.3681578185,6.736315637,20.208946911,176.121231986,-46.9837876403,-45.2379939911,-50.879513526,-85.6178177704,0,0,0,0
east,east_0262,131000,0.760403386372,101988.139696,3236669.79996,common,250,0.000637213015331,91.6523180657,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,17.4154924898,52.1209092763,144.484195213,227.824068762,619.239421293,20.2307569863,39.5911545939,112.796373847,242.079367075,389.310745006,0.209382750229,11.8259028698,0.369453143746,20.2769091658,0.166679747098,9.4630514045,0.391415352531,21.3761376247,19.3603976076,73.2052192529,129.282993228,147.231377931,-24.241803271,-41.4848680825,-16.4187987574,-21.2756335254,0,0,0,0
east,east_0262,131000,0.760403386372,101988.139696,3236669.79996,common,500,0.000637213015331,91.6523180657,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,35.8854040141,59.7723021262,145.505276966,243.011840047,586.418877923,8.91484922398,17.4461674393,34.50880387,191.869504205,375.835959001,0.239988321629,13.4951006001,0.342931899358,18.9284770229,0.195013126163,11.0349335252,0.343407037875,18.9528322537,8.53131821534,17.0626364307,157.360700335,183.966454796,-30.7228823439,-29.5307080123,-4.59650957055,-21.1654926774,0,0,0,0
east,east_0262,131000,0.760403386372,101988.139696,3236669.79996,common,1000,0.000637213015331,91.6523180657,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,77.6541698598,105.477219317,136.196100982,238.857470119,514.035043249,3.79862502519,7.43382715329,14.7042314095,36.5154441781,219.601342303,0.422807990392,22.9190298082,0.12287552666,7.00513448878,0.205322738273,11.6028708724,0.27517757313,15.3857096836,3.6352021281,7.2704042562,21.8112127686,183.085898125,-25.2213117337,-10.735663852,-13.0096420476,-42.6814200435,0,0,0,0
east,east_0263,131500,0.763305689374,101791.380218,3237013.95555,common,250,-0.000794675181795,73.2374553695,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,61.8444444444,false,false,61.8444444444,59.6021609993,152.266662743,212.123903544,456.032355113,717.552026371,7.74228334382,13.2296393803,24.2043514534,70.1750607744,164.171822786,0.617285280463,31.6864228597,0.239428963204,13.4647931943,0.487816903136,26.0039023949,0.261519671258,14.6557434348,5.48735603652,10.974712073,45.970709321,93.9967620119,27.978825831,86.0893912827,67.6397083315,228.208286351,101733.252406,228.208286351,900,4
east,east_0263,131500,0.763305689374,101791.380218,3237013.95555,common,500,-0.000794675181795,73.2374553695,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,61.8444444444,false,false,61.8444444444,104.672433917,134.202062713,218.100766267,441.362048722,691.58879621,3.83903255317,6.55995318078,12.001794436,28.3273182017,84.264111072,0.545026880342,28.5915714803,0.335594814214,18.5514855774,0.44652256491,24.0618397762,0.250226747488,14.0484702734,2.72092062761,5.44184125523,16.3255237657,55.9367928704,55.6777598213,65.7278098425,72.5954893009,198.350208675,94132.2546116,198.350208675,900,4
east,east_0263,131500,0.763305689374,101791.380218,3237013.95555,common,1000,-0.000794675181795,73.2374553695,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,61.8444444444,false,false,61.8444444444,145.999922235,168.569952121,224.742507959,420.023497784,656.245366224,2.48618730226,4.24827663626,7.77245530426,18.3449913083,35.9658846483,0.682498437973,34.3134754513,0.224690223354,12.6634887183,0.39056197965,21.3337264485,0.23622186844,13.2908771688,1.762089334,3.524178668,10.572536004,17.62089334,63.7752180132,61.3479027896,88.5464069771,160.054906629,90271.3511826,160.054906629,900,4
east,east_0264,132000,0.766207992375,102150.470252,3237208.73774,common,250,-0.000511257790414,46.120784065,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,41.6572957608,93.6057773587,160.90299397,183.672058952,630.847436843,5.32035062463,13.4439037654,29.691010047,122.773724624,272.332208869,0.367521689656,20.1794749251,0.269188866446,15.0662495477,0.045538129964,2.60734134969,0.44717537789,24.0930177697,8.1235531408,16.2471062816,93.082714577,149.558484245,24.241803271,41.4848680825,16.4187987574,-32.8374415715,16272.1583958,41.4848680825,400,4
