side,station_id,alongshore_distance_m,normalized_along_gulf_coordinate,x_m,y_m,representation,common_scale_m,shoreline_curvature,channel_axis_orientation_deg,source_topo_id,native_resolution_m,effective_resolution_m,model_grid_spacing_m,raw_source_class_value,raw_source_id,raw_source_class,raw_source_native_resolution_m,raw_source_multibeam,raw_source_confidence,source_overlap_count,distance_to_raw_source_boundary_m,distance_to_raw_source_boundary_censored,multibeam_coverage,distance_to_resolution_boundary_m,depth_at_100m_offshore,depth_at_250m_offshore,depth_at_500m_offshore,depth_at_1000m_offshore,depth_at_2000m_offshore,distance_to_5m_isobath,distance_to_10m_isobath,distance_to_20m_isobath,distance_to_50m_isobath,distance_to_100m_isobath,mean_abs_slope_0_250m,slope_angle_0_250m_deg,mean_abs_slope_250_500m,slope_angle_250_500m_deg,mean_abs_slope_500_1000m,slope_angle_500_1000m_deg,mean_abs_slope_1000_2000m,slope_angle_1000_2000m_deg,isobath_spacing_5_10m,isobath_spacing_10_20m,isobath_spacing_20_50m,isobath_spacing_50_100m,channel_anomaly_100m,channel_anomaly_250m,channel_anomaly_500m,channel_anomaly_1000m,integrated_positive_channel_anomaly_0_1000m,max_positive_channel_anomaly_0_1000m,contiguous_positive_channel_run_length_m,channel_persistence_scale_count
east,east_0135,67500,0.391810905192,89339.1850221,3183733.74242,native,0,-0.000410377786442,68.3016816571,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,146.450827216,114.291062617,341.831311849,594.284341073,1047.23360857,3.46828624779,6.73573226379,13.2706242958,32.8753003918,66.9369382678,0.458393591248,24.6264178831,0.910160996931,42.3072398814,0.504906058446,26.7894867437,0.452949267499,24.3681145058,3.267446016,6.53489203199,19.604676096,34.0616378761,9.36998224404,-27.5249801868,51.3220606481,31.9055799862,27924.9164079,51.3220606481,500,4
east,east_0136,68000,0.394713208193,89578.5144267,3184161.05588,native,0,-0.000323533239667,52.3943813549,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,137.080844972,86.8541917116,236.393628257,562.378761086,977.26384197,5.44876478318,9.22827485827,16.7872950084,39.464355459,74.6518158964,0.356249947206,19.6084385877,0.598157746181,30.8860806768,0.651970265659,33.1031549326,0.414885080884,22.5328328187,3.77951007509,7.55902015018,22.6770604505,35.1874604374,0,-35.0123587795,0,0,0,0,0,1
east,east_0137,68500,0.397615511195,89933.9718262,3184505.93217,native,0,0.000512235894064,49.764592492,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,84.3728649986,163.441877477,139.655769946,477.494242773,843.918534866,5.44344865322,11.0167505172,22.1633542452,56.3792327873,130.586686821,0.653301526855,33.1566466582,0.0951444301235,5.43501360749,0.675676945654,34.0459873137,0.366424292093,20.1240611999,5.57330186398,11.146603728,34.2158785422,74.2074540336,-19.2602160015,49.1508148601,-96.7378583109,-56.5121907931,9830.16297203,49.1508148601,0,3
east,east_0138,69000,0.400517814196,90190.4600423,3184884.28868,native,0,0.000819942012682,81.7433361998,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,45.9849655526,121.866550491,225.45848265,408.86892062,872.699036197,9.55204910195,19.1827050121,38.4440168324,108.840338468,208.483536176,0.487302959068,25.9801111074,0.414367728637,22.5075390912,0.366820875939,20.1440914695,0.463830115577,24.8832903135,9.63065591016,19.2613118203,70.3963216352,99.6431977084,-57.6481154475,11.6858046449,-10.9351456066,-118.502624748,2337.16092898,11.6858046449,0,1
east,east_0139,69500,0.403420117197,90055.523908,3185343.57624,native,0,-0.000129138774434,96.7438092642,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,103.633081,110.180745846,323.0856736,534.006433566,903.19674883,4.03133432113,7.57994855548,14.6771770242,35.9688624303,94.6356499042,0.443443595178,23.9145856297,0.851619711016,40.4183702232,0.421841519932,22.8720367317,0.369190315264,20.2636576856,3.54861423435,7.0972284687,21.2916854061,58.6667874739,0,-11.6858046449,77.952318992,6.63488819787,30890.8416715,77.952318992,500,4
east,east_0140,70000,0.406322420199,90077.4124363,3185840.30804,native,0,-0.000612812439955,74.3442294533,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,111.720799807,64.7620656593,266.013342629,527.371545368,1064.41560192,5.87500793944,9.78987821708,17.6196187724,41.1088404382,88.3641824004,0.269062069087,15.0594752468,0.805005107878,38.8342425355,0.522716405479,27.5968068419,0.537044056552,28.2377576964,3.91487027764,7.82974055528,23.4892216659,47.2553419622,0,-57.1044848319,20.8799880205,0,7829.99550769,20.8799880205,0,2
east,east_0141,70500,0.4092247232,90311.5482818,3186257.11845,native,0,-0.000142672566422,61.6322428216,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,114.449588716,182.482837097,245.133354608,547.398622438,1043.42875937,4.55649714254,9.32888438549,18.8736588714,47.5079823291,88.3167137887,0.729026601606,36.0930441972,0.250602070043,14.0687057574,0.604530535659,31.1542431585,0.496030136934,26.3827972624,4.77238724295,9.5447744859,28.6343234577,40.8087314596,2.72878890906,0,-20.8799880205,20.0270770696,5211.42843557,20.0270770696,0,4
east,east_0142,71000,0.412127026202,90535.4211413,3186688.51795,native,0,0.000151048502504,66.169693545,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,117.177428319,189.457390349,231.769679146,513.332337782,1065.14662817,6.44099790866,9.96862706076,17.023885365,38.1896602776,82.9716240855,0.774346993535,37.7523019736,0.16924915519,9.60622826028,0.563125317271,29.3849628235,0.551814290387,28.8905415647,3.52762915211,7.05525830421,21.1657749126,44.7819638079,2.72783960263,0,-13.3636754618,0,204.587970197,2.72783960263,0,2
east,east_0143,71500,0.415029329203,90704.2631897,3187146.2483,native,0,0.000174808381828,70.2866845169,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,105.653630512,193.395862599,269.176936116,454.349309595,1057.1709932,3.63994231524,7.31627742827,14.6689476543,36.7269583326,92.4821999519,0.773385466279,37.7178454566,0.303124294069,16.8633310029,0.370344746959,20.3218458,0.602821683605,31.0824839758,3.67633511304,7.35267022607,22.0580106782,55.7552416193,-11.5237978067,0,24.0435815078,-58.9830281865,9016.34306543,24.0435815078,0,4
east,east_0144,72000,0.417931632205,90865.3382901,3187609.26652,native,0,0.000232563652999,76.1854760472,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,129.083938687,232.993071574,213.695764591,365.293300442,1060.27495852,0,1.03135688477,8.82169788702,32.1927208938,74.1364773272,0.897267853636,41.9006084683,0.0771892279285,4.41386467349,0.303195071701,16.867044931,0.69498165808,34.7985918748,1.03135688477,7.79034100226,23.3710230068,41.9437564334,0,39.5972089748,-55.4811715246,-148.03903734,7919.44179496,39.5972089748,0,3
east,east_0145,72500,0.420833935206,90934.4841075,3188082.51536,native,0,-5.54279385173e-05,83.6116003019,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,131.783819426,217.21497981,295.239030111,596.097097296,1204.90421819,0,2.10342788215,8.54437539131,27.8672179188,66.4877537071,0.841922766775,40.0947891446,0.312096201204,17.3329446071,0.601716134371,31.0360012493,0.608807120898,31.3333527166,2.10342788215,6.44094750916,19.3228425275,38.6205357883,0,23.8191172115,0,0,4763.8234423,23.8191172115,0,1
east,east_0146,73000,0.423736238207,90971.9091204,3188561.10653,native,0,-0.000152848859575,73.0096891031,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,238.792979226,192.93983896,444.365955292,761.886769938,1395.69444921,0,0.485388131199,3.69365563777,13.3184581575,29.3597956903,0.737811072292,36.420317031,1.00570446533,45.1629556658,0.635041629291,32.4172470842,0.633807679272,32.3668368173,0.485388131199,3.20826750657,9.62480251971,16.0413375328,0.440706509904,-24.27514085,44.0941567282,0,16568.3617613,44.0941567282,0,4
east,east_0147,73500,0.426638541209,91212.7644112,3188993.28005,native,0,-0.000304358440844,74.8540057449,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,238.352272716,165.401356472,400.271798564,839.819198015,1443.51108929,1.70448206922,3.62095141428,7.45389010441,18.9527061748,38.1173996254,0.659393156995,33.4005849051,0.939481768369,43.2127624932,0.879094798902,41.3185349453,0.603691891277,31.1190398389,1.91646934506,3.83293869012,11.4988160704,19.1646934506,0,-45.2806141548,0,0,0,0,0,2
east,east_0148,74000,0.42954084421,91219.0107452,3189473.99155,native,0,-0.000194076468235,55.5712349836,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,316.792855707,283.116454295,670.560241853,999.669419298,1550.51766898,4.25901295087,5.6762441186,8.51070645406,17.0140934604,31.1864051377,1.1725691094,49.5415198582,1.54977515023,57.167671504,0.65821835489,33.3536462518,0.550848249683,28.8480941022,1.41723116773,2.83446233546,8.50338700638,14.1723116773,78.440582991,90.1766153349,226.194286561,143.267038472,144557.98387,226.194286561,900,4
east,east_0149,74500,0.432443147212,91644.7838879,3189623.54956,native,0,0.000934916220359,63.7342432122,topo-bathy.tt3,30,30,30,2,ribot_gmrt_shore_blend,blend to Ribot,30,partial,mixed_blend,2,30.9222222222,false,partial,30.9222222222,109.535427918,210.681970627,326.730808209,856.402380826,1388.71644183,4.88276854665,18.2497215621,44.983627593,66.0414705752,94.5610685797,0.830033614099,39.6938134871,0.464195350331,24.9005093337,1.05934314523,46.6506093695,0.532314061006,28.0270005643,13.3669530154,26.7339060309,21.0578429823,28.5195980044,-98.4863956956,0,-148.011062983,-12.5773493905,0,0,0,0
east,east_0150,75000,0.435345450213,91522.6199509,3190089.22353,native,0,0.000169805580086,109.137988608,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,208.021823613,112.361961845,474.741871192,868.979730216,1283.00192657,2.62204629063,4.79058939134,9.12767559276,22.138934197,43.8243652041,0.453630408381,24.4004889682,1.44951963739,55.3988381681,0.788475718048,38.2549213324,0.414022196358,22.4906406106,2.16854310071,4.33708620142,13.0112586043,21.6854310071,0,-98.3200087813,0,-76.8645011667,0,0,0,1
east,east_0151,75500,0.438247753214,91349.4741484,3190474.52804,native,0,-0.000923015118887,73.4633862889,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,64.8688459045,356.286611176,990.97348779,1218.7602989,1694.17466652,17.3442524794,23.0302987096,34.4023911699,76.1358918568,132.860223468,1.46615281636,55.7037775901,2.53874750646,68.5007665935,0.455573622212,24.4927582619,0.475414367628,25.4270859444,5.68604623018,11.3720924604,41.7335006869,56.7243316107,-143.152977709,145.604640549,516.231616598,349.78056868,310152.926504,516.231616598,750,4
east,east_0152,76000,0.441150056216,91713.6759855,3190732.70759,native,0,-0.000157352912557,56.2531178695,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,225.103320601,112.494620251,461.034393185,945.844231383,1360.65968945,2.38610043506,4.97271519837,10.145944725,25.6656333049,51.156050613,0.448428081377,24.1528037276,1.39415909174,54.348948545,0.969619676395,44.1163135094,0.414815458065,22.5294294477,2.58661476332,5.17322952664,15.5196885799,25.4904173081,17.0814969879,-28.577233276,-13.7074780066,76.8645011667,20497.2375658,76.8645011667,0,4
east,east_0153,76500,0.444052359217,91831.2015988,3191195.56905,native,0,-4.4831382985e-05,64.4477285053,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,224.271657665,277.62241015,536.121742503,849.29738695,1344.62855093,2.39811497646,5.4354397663,11.510089346,29.734038085,55.9039290164,1.10628060892,47.8886322595,1.03399732941,45.9575834212,0.626351288893,32.061024473,0.495331163983,26.3506480916,3.03732478984,6.07464957968,18.223948739,26.1698909314,80.0840060306,136.550556623,75.0873493178,0,61474.167771,136.550556623,400,4
east,east_0154,77000,0.446954662219,92126.2391037,3191595.63725,native,0,0.000118879384558,53.6844688347,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,144.187651634,141.071853527,423.100855464,737.509300235,1263.15865035,1.11098087867,3.3427829959,7.80638723036,21.1971999337,43.515221106,0.554243322566,28.9971190911,1.12811600775,48.4451401311,0.628816889541,32.1623749217,0.525649350111,27.7286311244,2.23180211723,4.46360423446,13.3908127034,22.3180211723,0,0,-6.58364132836,0,0,0,0,0
east,east_0155,77500,0.44985696522,92399.0549761,3191968.16872,native,0,0.000434679936212,71.2590155116,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,130.922154062,108.932753169,316.588367076,687.044930981,1221.70237432,3.76050382239,7.86521572561,16.0746395321,40.7029109514,77.784932922,0.434053876307,23.4634410735,0.830622455629,39.7137834428,0.740913127809,36.5352324944,0.534657443341,28.1315196174,4.10471190322,8.20942380645,24.6282714193,37.0820219706,-13.265497572,-32.1391003581,-106.512488388,-34.1227086308,0,0,0,0
east,east_0156,78000,0.452759268222,92421.3464582,3192465.44511,native,0,-2.32925416303e-05,78.5897946187,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,96.0064087717,175.495968122,429.684496792,654.033743463,1303.56669835,0,0,0.456675075487,27.8356573137,135.861846566,0.623985444663,31.9635629858,1.01675411468,45.4759717467,0.448698493341,24.1657019526,0.649532954891,33.0050517915,0,0.456675075487,27.3789822382,108.026189253,-48.1812428623,34.4241145944,6.58364132836,-67.1338961487,9353.68841703,34.4241145944,250,4
east,east_0157,78500,0.455661571223,92592.0587845,3192924.4818,native,0,-0.000183156117606,69.924451182,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,169.058047602,102.979401744,376.893389179,721.167639612,1283.96698689,2.36275067077,5.40573211029,11.4916949893,29.7495836265,59.7489115439,0.407446789245,22.1682810015,1.09565594974,47.6134445907,0.688548500866,34.5492964356,0.562799347279,29.3707807841,3.04298143952,6.08596287905,18.2578886371,29.9993279174,10.2047442985,-59.469792594,0,34.1227086308,9296.0329801,34.1227086308,0,4
east,east_0158,79000,0.458563874224,92758.4794408,3193387.92391,native,0,-7.0630379147e-05,68.0957220878,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,163.119999769,218.228643283,431.723233818,758.887304377,1246.8553439,0,2.8267515087,9.26209860295,28.5681398857,60.4593790607,0.850484730373,40.380656377,0.85397836214,40.4966099177,0.654328141117,33.197852783,0.487968039519,26.010896905,2.8267515087,6.43534709425,19.3060412828,31.891239175,0,42.7326751614,54.8298446394,104.853560914,55321.1170005,104.853560914,750,4
east,east_0159,79500,0.461466177226,92955.195252,3193827.61728,native,0,0.000198890061778,65.8776285515,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,158.853303303,162.449194338,331.025041464,508.540862741,1075.29698015,0,0,4.62706750458,22.8281558053,54.0691037544,0.600303090567,30.9765238028,0.674303388504,33.9919213644,0.355031642554,19.5464723856,0.566756117408,29.5426615345,0,4.62706750458,18.2010883007,31.2409479491,-5.70403264622,-18.3355398747,-44.4439849515,-144.184084546,0,0,0,0
east,east_0160,80000,0.464368480227,93152.943136,3194268.8356,native,0,0.000375375174293,79.4912832148,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,168.077415472,195.179367092,375.469026415,652.724947286,1056.10311865,0,0,4.29148944029,22.0571609166,51.9849466887,0.729704761843,36.118407364,0.721158637292,35.7975836201,0.554511841742,29.0088873229,0.403378171364,21.9680725977,0,4.29148944029,17.7656714763,29.9277857721,4.95741570316,0,32.2685422224,91.630035536,35380.0183951,91.630035536,500,4
east,east_0161,80500,0.467270783229,93126.9127434,3194753.33595,native,0,7.36238718819e-05,87.3850417725,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,164.557335949,180.784734213,343.200484193,561.09491175,1089.54837003,0.61298290138,2.87863757319,7.40994691679,21.0038749476,43.6604216657,0.70855002539,35.3194800527,0.649662999921,33.0102916995,0.435788855114,23.5470355774,0.528453458282,27.854367286,2.2656546718,4.53130934361,13.5939280308,22.656546718,5.70403264622,0,12.1754427292,24.0666452196,11010.2547768,24.0666452196,500,4
east,east_0162,81000,0.47017308623,93195.8906189,3195209.19507,native,0,9.71691244337e-05,83.709620345,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,135.119614661,202.093535717,233.018253325,537.028266531,1015.81652983,3.62896100114,6.22041707155,11.4033292124,26.9520656348,56.8030083013,0.816381262438,39.227555902,0.123698870431,7.051602311,0.608020026411,31.3004390719,0.478788263296,25.5845524663,2.59145607041,5.18291214082,15.5487364224,29.8509426665,0,21.3088015044,-7.96536943929,0,4261.76030089,21.3088015044,0,1
east,east_0163,81500,0.473075389232,93227.5757796,3195666.53609,native,0,0.000507476398301,92.9524225015,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,110.634577332,177.906505989,240.983622764,412.600323872,998.458575181,7.96205228256,12.3058829674,20.9935443371,47.056528446,90.7115870724,0.728285152086,36.0652952679,0.252308467102,14.1606607958,0.343233402215,18.9439326488,0.585858251309,30.3642567299,4.34383068483,8.68766136966,26.062984109,43.6550586264,0,0,7.96536943929,-101.797628735,2987.01353974,7.96536943929,0,2
east,east_0164,82000,0.475977692233,93149.5847048,3196107.02889,native,0,-0.000108636768726,112.78587617,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,90.3851738341,129.04471569,176.309479522,366.232274371,984.551577989,3.54573164041,7.43524772311,15.2142798885,38.5513763847,140.354604485,0.514411113586,27.2217932831,0.189059055329,10.7059243823,0.379845589697,20.7990598765,0.618319303618,31.7293019469,3.8895160827,7.77903216541,23.3370964962,101.803228101,-9.64286912387,-33.8915143825,0,-46.3680495006,0,0,0,0
east,east_0165,82500,0.478879995234,92875.7971239,3196503.96224,native,0,-0.00108352153721,86.7279941536,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,100.028042958,162.936230073,138.75847986,514.397952607,1015.19993876,1.30289776206,6.04589859526,15.5319002617,43.9899052609,99.967908575,0.637238901034,32.5068724091,0.0967110008506,5.52395304894,0.751278945493,36.9167668972,0.500801986151,26.6017997206,4.7430008332,9.4860016664,28.4580049992,55.9780033142,9.64286912387,26.6440122788,-15.4811415875,104.469088314,32169.2897186,104.469088314,150,4
east,east_0166,83000,0.481782298236,93190.7329815,3196826.78894,native,0,-0.000459462811807,50.7046650765,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,61.8444444444,false,false,61.8444444444,17.4626198389,135.968405526,119.108332613,409.928864293,522.63257296,8.24799621968,15.8294306527,30.9922995187,141.650784392,186.949259332,0.545632027568,28.6182963175,0.0674402916515,3.85820187604,0.581641063359,30.1840407215,0.112703708668,6.4303122431,7.581434433,15.162868866,110.658484873,45.2984749407,-37.5655329405,0,-35.1312888346,21.193385239,5298.34630975,21.193385239,0,3
east,east_0167,83500,0.484684601237,93379.7414901,3197119.76423,native,0,0.000261314405028,60.4027141939,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,45.2867071039,136.292217794,154.239621448,388.735479054,522.764779377,59.0583788001,64.1396604614,74.3022237839,104.489038176,156.037566618,0.527425242182,27.8082958674,0.0717896146144,4.10619749545,0.468991715212,25.1261882299,0.134029300324,7.63381923837,5.08128166126,10.1625633225,30.186814392,51.5485284423,0,0.323812268116,3.10795005935,0,1230.24372588,3.10795005935,250,4
east,east_0168,84000,0.487586904239,93540.4456467,3197442.46247,native,0,0.000279314486702,65.6768776106,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,154.611111111,false,unknown,154.611111111,55.0281527794,118.369193558,189.541358474,357.96862436,478.165154141,6.63543344489,14.9737634971,31.6504236016,89.5355841037,208.334041736,0.469392271468,25.1449976793,0.284688659663,15.8910521725,0.336854531773,18.6163314396,0.120196529781,6.8538736345,8.33833005224,16.6766601045,57.8851605021,118.798457632,14.6281052299,0,38.4096870853,0,15500.7405492,38.4096870853,0,4
east,east_0169,84500,0.49048920724,93725.0678237,3197883.75508,native,0,0.000741571569261,76.4062554387,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,87.4612520908,false,unknown,87.4612520908,40.4000475495,74.6652907832,151.131671388,223.750509367,445.609914261,9.5455999077,19.6484231069,39.8540695054,146.974202562,336.743743982,0.297558059019,16.5707976511,0.305865522421,17.0070651393,0.145237675958,8.26372418871,0.221859404894,12.5089965404,10.1028231992,20.2056463984,107.120133057,189.76954142,-4.88665955439,-43.7039027748,-3.10795005935,-87.7611197811,0,0,0,0
east,east_0170,85000,0.493391510241,93730.2467282,3198227.38105,native,0,0.000320375403736,108.165798736,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,154.611111111,false,unknown,154.611111111,11.4528052003,46.2679295025,130.337652498,311.511629148,605.157126383,53.6715125899,89.5694561754,145.940700215,262.431957401,410.040201173,0.185200339696,10.4923165101,0.336278891984,18.5867056362,0.3623479533,19.9178804545,0.293645497235,16.3646387977,35.8979435855,56.3712440396,116.491257186,147.608243772,-28.9472423491,-68.3602247237,-59.2037059753,0,0,0,0,0
east,east_0171,85500,0.496293813243,93475.9571093,3198642.95669,native,0,-0.000629690945729,94.7624139326,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,73.083137989,149.28854013,223.588979366,220.284156697,498.478842915,10.2942082443,20.1492987143,39.8594796543,75.9241293916,147.199558211,0.59804530967,30.8813358754,0.297201756944,16.552041723,0.00660964533779,0.378699267201,0.278194686218,15.5462845959,9.85509047,19.71018094,36.0646497373,71.2754288198,32.6830904395,34.660385904,0,-91.2274724509,9383.30896377,34.660385904,150,4
east,east_0172,86000,0.499196116244,93668.3863867,3198969.89741,native,0,-0.000277343721163,72.0871651483,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,8.8753709311,114.628154226,248.778796327,351.125977221,674.920690952,0,47.1294030527,113.247762318,148.973256361,220.900238684,0.432465916489,23.3868372959,0.536602568402,28.2181211378,0.204694361789,11.5683196875,0.323794713731,17.9416790603,47.1294030527,66.118359265,35.7254940428,71.9269823238,-59.4411229557,0,25.1898169605,39.6143480732,19349.7683785,39.6143480732,500,4
east,east_0173,86500,0.502098419246,93732.4757881,3199436.54595,native,0,5.76307422136e-06,78.8717892355,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,81.5911167797,142.736324216,253.733343026,359.03019765,664.364012196,5.68520376127,11.3158464365,22.577131787,57.5840445776,146.972469985,0.571139097428,29.7323767181,0.443988075239,23.9406503244,0.210593709248,11.8923554727,0.305333814546,16.9792026342,5.63064267526,11.2612853505,35.0069127906,89.3884254069,13.2746228929,28.1081699901,30.1443636599,52.1626558847,30962.0310586,52.1626558847,900,4
east,east_0174,87000,0.505000722247,93852.3503596,3199905.13194,native,0,7.70365731475e-05,72.4173649782,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,97.7846525361,false,unknown,97.7846525361,68.3164938868,114.094871303,190.14883865,306.867541765,545.599477466,8.60816901876,15.1230396929,28.1527810412,70.9716325782,201.845506208,0.462805701324,24.8349686073,0.304215869389,16.9205931953,0.233437406229,13.1396772277,0.2387319357,13.427015797,6.51487067413,13.0297413483,42.818851537,130.87387363,26.4091897937,0,0,0,1980.68923453,26.4091897937,0,3
east,east_0175,87500,0.507903025249,94025.0911201,3200359.95728,native,0,0.000548776001671,83.285659745,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,123.688888889,false,unknown,123.688888889,41.9073040931,69.6422401045,130.699738272,230.94542571,507.083487086,9.69087343535,19.1854024013,38.1744603333,143.516503278,384.585515241,0.278982555384,15.588174991,0.24422999267,13.7246733507,0.200491374876,11.3370007859,0.276138061376,15.4368551975,9.49452896599,18.989057932,105.342042945,241.069011963,0,0,0,0,0,0,0,0
east,east_0176,88000,0.51080532825,93963.9826414,3200853.36405,native,0,0.000777278725791,103.859913772,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,92.7666666667,false,unknown,92.7666666667,36.9380783223,62.1321965113,107.203907964,217.662320724,553.28005443,28.9964091471,46.7975761424,67.4750345413,171.335525845,467.504186289,0.261106885172,14.6336042973,0.180286845809,10.2198921951,0.220916825521,12.4575140207,0.335617733706,18.5526658334,17.8011669953,20.6774583989,103.860491304,296.168660444,0,0,0,-13.283104986,0,0,0,0
east,east_0177,88500,0.513707631251,93811.4607161,3201225.79497,native,0,0.000661486254989,127.820450238,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,23.651893087,41.5662676043,86.4532178068,211.483104022,540.31460457,14.2864793819,28.3005841785,69.1036053276,306.59227027,556.974990366,0.166653785343,9.46160410822,0.17954780081,10.1788757497,0.250059772431,14.0394666772,0.328831500547,18.2024937376,14.0141047966,40.803021149,237.488664943,250.382720096,0,0,-13.5188429768,-19.4623216879,0,0,0,0
